"date";"T1B2"
"1";"2021-06-01 14:30:00";2196.969971
"2";"2021-06-01 14:45:00";2196.969971
"3";"2021-06-01 15:00:00";2181.818115
"4";"2021-06-01 15:15:00";2174.24292
"5";"2021-06-01 15:30:00";2181.818115
"6";"2021-06-01 15:45:00";2174.24292
"7";"2021-06-01 16:00:00";2181.818115
"8";"2021-06-01 16:15:00";2180.42008062452
"9";"2021-06-01 16:30:00";2174.24292
"10";"2021-06-01 16:45:00";2174.24292
"11";"2021-06-01 17:00:00";2181.818115
"12";"2021-06-01 17:15:00";2219.697021
"13";"2021-06-01 17:30:00";2234.849121
"14";"2021-06-01 17:45:00";2257.575928
"15";"2021-06-01 18:00:00";2265.1521
"16";"2021-06-01 18:15:00";2280.302979
"17";"2021-06-01 18:30:00";2291.83273544492
"18";"2021-06-01 18:45:00";2295.455078
"19";"2021-06-01 19:00:00";2295.455078
"20";"2021-06-01 19:15:00";2303.030029
"21";"2021-06-01 19:30:00";2310.605957
"22";"2021-06-01 19:45:00";2310.605957
"23";"2021-06-01 20:00:00";2325.758057
"24";"2021-06-01 20:15:00";2340.908936
"25";"2021-06-01 20:30:00";2345.53808085724
"26";"2021-06-01 20:45:00";2348.485107
"27";"2021-06-01 21:00:00";2356.061035
"28";"2021-06-01 21:15:00";2356.061035
"29";"2021-06-01 21:30:00";2356.061035
"30";"2021-06-01 21:45:00";2356.061035
"31";"2021-06-01 22:00:00";2356.061035
"32";"2021-06-01 22:15:00";2363.635986
"33";"2021-06-01 22:30:00";2363.635986
"34";"2021-06-01 22:45:00";2362.95771409556
"35";"2021-06-01 23:00:00";2363.635986
"36";"2021-06-01 23:15:00";2363.635986
"37";"2021-06-01 23:30:00";2363.635986
"38";"2021-06-01 23:45:00";2371.211914
"39";"2021-06-02 00:00:00";2363.635986
"40";"2021-06-02 00:15:00";2371.211914
"41";"2021-06-02 00:30:00";2371.211914
"42";"2021-06-02 00:45:00";2376.69403281518
"43";"2021-06-02 01:00:00";2378.788086
"44";"2021-06-02 01:15:00";2371.211914
"45";"2021-06-02 01:30:00";2378.788086
"46";"2021-06-02 01:45:00";2378.788086
"47";"2021-06-02 02:00:00";2378.788086
"48";"2021-06-02 02:15:00";2378.788086
"49";"2021-06-02 02:30:00";2378.788086
"50";"2021-06-02 02:45:00";2378.788086
"51";"2021-06-02 03:00:00";2379.45376577417
"52";"2021-06-02 03:15:00";2378.788086
"53";"2021-06-02 03:30:00";2378.788086
"54";"2021-06-02 03:45:00";2386.364014
"55";"2021-06-02 04:00:00";2378.788086
"56";"2021-06-02 04:15:00";2386.364014
"57";"2021-06-02 04:30:00";2386.364014
"58";"2021-06-02 04:45:00";2386.364014
"59";"2021-06-02 05:00:00";2386.53439787359
"60";"2021-06-02 05:15:00";2386.364014
"61";"2021-06-02 05:30:00";2386.364014
"62";"2021-06-02 05:45:00";2386.364014
"63";"2021-06-02 06:00:00";2386.364014
"64";"2021-06-02 06:15:00";2386.364014
"65";"2021-06-02 06:30:00";2393.939941
"66";"2021-06-02 06:45:00";2393.939941
"67";"2021-06-02 07:00:00";2386.364014
"68";"2021-06-02 07:15:00";2394.07301207352
"69";"2021-06-02 07:30:00";2401.514893
"70";"2021-06-02 07:45:00";2393.939941
"71";"2021-06-02 08:00:00";2393.939941
"72";"2021-06-02 08:15:00";2393.939941
"73";"2021-06-02 08:30:00";2393.939941
"74";"2021-06-02 08:45:00";2393.939941
"75";"2021-06-02 09:00:00";2393.939941
"76";"2021-06-02 09:15:00";2393.94296211595
"77";"2021-06-02 09:30:00";2393.939941
"78";"2021-06-02 09:45:00";2393.939941
"79";"2021-06-02 10:00:00";2393.939941
"80";"2021-06-02 10:15:00";2393.939941
"81";"2021-06-02 10:30:00";2393.939941
"82";"2021-06-02 10:45:00";2393.939941
"83";"2021-06-02 11:00:00";2393.939941
"84";"2021-06-02 11:15:00";2393.939941
"85";"2021-06-02 11:30:00";2394.10992822547
"86";"2021-06-02 11:45:00";2393.939941
"87";"2021-06-02 12:00:00";2393.939941
"88";"2021-06-02 12:15:00";2393.939941
"89";"2021-06-02 12:30:00";2386.364014
"90";"2021-06-02 12:45:00";2393.939941
"91";"2021-06-02 13:00:00";2393.939941
"92";"2021-06-02 13:15:00";2393.939941
"93";"2021-06-02 13:30:00";2389.09112401252
"94";"2021-06-02 13:45:00";2386.364014
"95";"2021-06-02 14:00:00";2393.939941
"96";"2021-06-02 14:15:00";2401.514893
"97";"2021-06-02 14:30:00";2393.939941
"98";"2021-06-02 14:45:00";2393.939941
"99";"2021-06-02 15:00:00";2393.939941
"100";"2021-06-02 15:15:00";2393.939941
"101";"2021-06-02 15:30:00";2393.939941
"102";"2021-06-02 15:45:00";2393.92848591207
"103";"2021-06-02 16:00:00";2393.939941
"104";"2021-06-02 16:15:00";2393.939941
"105";"2021-06-02 16:30:00";2393.939941
"106";"2021-06-02 16:45:00";2393.939941
"107";"2021-06-02 17:00:00";2393.939941
"108";"2021-06-02 17:15:00";2393.939941
"109";"2021-06-02 17:30:00";2393.939941
"110";"2021-06-02 17:45:00";2393.93994230139
"111";"2021-06-02 18:00:00";2393.939941
"112";"2021-06-02 18:15:00";2393.939941
"113";"2021-06-02 18:30:00";2393.939941
"114";"2021-06-02 18:45:00";2393.939941
"115";"2021-06-02 19:00:00";2393.939941
"116";"2021-06-02 19:15:00";2393.939941
"117";"2021-06-02 19:30:00";2393.939941
"118";"2021-06-02 19:45:00";2393.939941
"119";"2021-06-02 20:00:00";2393.9518490445
"120";"2021-06-02 20:15:00";2393.939941
"121";"2021-06-02 20:30:00";2393.939941
"122";"2021-06-02 20:45:00";2393.939941
"123";"2021-06-02 21:00:00";2393.939941
"124";"2021-06-02 21:15:00";2393.939941
"125";"2021-06-02 21:30:00";2386.364014
"126";"2021-06-02 21:45:00";2393.939941
"127";"2021-06-02 22:00:00";2396.29349429706
"128";"2021-06-02 22:15:00";2393.939941
"129";"2021-06-02 22:30:00";2393.939941
"130";"2021-06-02 22:45:00";2393.939941
"131";"2021-06-02 23:00:00";2393.939941
"132";"2021-06-02 23:15:00";2393.939941
"133";"2021-06-02 23:30:00";2401.514893
"134";"2021-06-02 23:45:00";2401.514893
"135";"2021-06-03 00:00:00";2397.22801486663
"136";"2021-06-03 00:15:00";2393.939941
"137";"2021-06-03 00:30:00";2393.939941
"138";"2021-06-03 00:45:00";2393.939941
"139";"2021-06-03 01:00:00";2393.939941
"140";"2021-06-03 01:15:00";2393.939941
"141";"2021-06-03 01:30:00";2393.939941
"142";"2021-06-03 01:45:00";2393.939941
"143";"2021-06-03 02:00:00";2393.939941
"144";"2021-06-03 02:15:00";2396.93546447429
"145";"2021-06-03 02:30:00";2393.939941
"146";"2021-06-03 02:45:00";2386.364014
"147";"2021-06-03 03:00:00";2401.514893
"148";"2021-06-03 03:15:00";2393.939941
"149";"2021-06-03 03:30:00";2393.939941
"150";"2021-06-03 03:45:00";2393.939941
"151";"2021-06-03 04:00:00";2393.939941
"152";"2021-06-03 04:15:00";2399.63900638668
"153";"2021-06-03 04:30:00";2401.514893
"154";"2021-06-03 04:45:00";2393.939941
"155";"2021-06-03 05:00:00";2393.939941
"156";"2021-06-03 05:15:00";2393.939941
"157";"2021-06-03 05:30:00";2393.939941
"158";"2021-06-03 05:45:00";2401.514893
"159";"2021-06-03 06:00:00";2401.514893
"160";"2021-06-03 06:15:00";2393.939941
"161";"2021-06-03 06:30:00";2391.90671954523
"162";"2021-06-03 06:45:00";2393.939941
"163";"2021-06-03 07:00:00";2393.939941
"164";"2021-06-03 07:15:00";2386.364014
"165";"2021-06-03 07:30:00";2371.211914
"166";"2021-06-03 07:45:00";2356.061035
"167";"2021-06-03 08:00:00";2356.061035
"168";"2021-06-03 08:15:00";2356.061035
"169";"2021-06-03 08:30:00";2348.65582070756
"170";"2021-06-03 08:45:00";2333.333008
"171";"2021-06-03 09:00:00";2310.605957
"172";"2021-06-03 09:15:00";2287.878906
"173";"2021-06-03 09:30:00";2280.302979
"174";"2021-06-03 09:45:00";2265.1521
"175";"2021-06-03 10:00:00";2257.575928
"176";"2021-06-03 10:15:00";2257.575928
"177";"2021-06-03 10:30:00";2257.575928
"178";"2021-06-03 10:45:00";2254.05128364316
"179";"2021-06-03 11:00:00";2250
"180";"2021-06-03 11:15:00";2250
"181";"2021-06-03 11:30:00";2257.575928
"182";"2021-06-03 11:45:00";2272.727051
"183";"2021-06-03 12:00:00";2295.455078
"184";"2021-06-03 12:15:00";2303.030029
"185";"2021-06-03 12:30:00";2303.030029
"186";"2021-06-03 12:45:00";2313.23028660665
"187";"2021-06-03 13:00:00";2325.758057
"188";"2021-06-03 13:15:00";2333.333008
"189";"2021-06-03 13:30:00";2348.485107
"190";"2021-06-03 13:45:00";2356.061035
"191";"2021-06-03 14:00:00";2356.061035
"192";"2021-06-03 14:15:00";2363.635986
"193";"2021-06-03 14:30:00";2378.788086
"194";"2021-06-03 14:45:00";2386.364014
"195";"2021-06-03 15:00:00";2387.86896524762
"196";"2021-06-03 15:15:00";2386.364014
"197";"2021-06-03 15:30:00";2386.364014
"198";"2021-06-03 15:45:00";2393.939941
"199";"2021-06-03 16:00:00";2393.939941
"200";"2021-06-03 16:15:00";2393.939941
"201";"2021-06-03 16:30:00";2393.939941
"202";"2021-06-03 16:45:00";2401.514893
"203";"2021-06-03 17:00:00";2406.41928061932
"204";"2021-06-03 17:15:00";2401.514893
"205";"2021-06-03 17:30:00";2393.939941
"206";"2021-06-03 17:45:00";2409.091064
"207";"2021-06-03 18:00:00";2401.514893
"208";"2021-06-03 18:15:00";2409.091064
"209";"2021-06-03 18:30:00";2409.091064
"210";"2021-06-03 18:45:00";2409.091064
"211";"2021-06-03 19:00:00";2409.091064
"212";"2021-06-03 19:15:00";2414.55734890115
"213";"2021-06-03 19:30:00";2416.666992
"214";"2021-06-03 19:45:00";2409.091064
"215";"2021-06-03 20:00:00";2409.091064
"216";"2021-06-03 20:15:00";2416.666992
"217";"2021-06-03 20:30:00";2416.666992
"218";"2021-06-03 20:45:00";2416.666992
"219";"2021-06-03 21:00:00";2416.666992
"220";"2021-06-03 21:15:00";2420.4217372823
"221";"2021-06-03 21:30:00";2424.24292
"222";"2021-06-03 21:45:00";2424.24292
"223";"2021-06-03 22:00:00";2424.24292
"224";"2021-06-03 22:15:00";2424.24292
"225";"2021-06-03 22:30:00";2424.24292
"226";"2021-06-03 22:45:00";2424.24292
"227";"2021-06-03 23:00:00";2424.24292
"228";"2021-06-03 23:15:00";2424.24058507642
"229";"2021-06-03 23:30:00";2424.24292
"230";"2021-06-03 23:45:00";2424.24292
"231";"2021-06-04 00:00:00";2424.24292
"232";"2021-06-04 00:15:00";2424.24292
"233";"2021-06-04 00:30:00";2424.24292
"234";"2021-06-04 00:45:00";2424.24292
"235";"2021-06-04 01:00:00";2416.666992
"236";"2021-06-04 01:15:00";2416.666992
"237";"2021-06-04 01:30:00";2414.88238781224
"238";"2021-06-04 01:45:00";2409.091064
"239";"2021-06-04 02:00:00";2401.514893
"240";"2021-06-04 02:15:00";2393.939941
"241";"2021-06-04 02:30:00";2386.364014
"242";"2021-06-04 02:45:00";2386.364014
"243";"2021-06-04 03:00:00";2371.211914
"244";"2021-06-04 03:15:00";2325.758057
"245";"2021-06-04 03:30:00";2299.85416509778
"246";"2021-06-04 03:45:00";2287.878906
"247";"2021-06-04 04:00:00";2272.727051
