"date";"T1A2"
"1";"2021-06-01 14:30:00";3613.635986
"2";"2021-06-01 14:45:00";3613.635986
"3";"2021-06-01 15:00:00";3613.635986
"4";"2021-06-01 15:15:00";3598.485107
"5";"2021-06-01 15:30:00";3598.485107
"6";"2021-06-01 15:45:00";3598.485107
"7";"2021-06-01 16:00:00";3590.908936
"8";"2021-06-01 16:15:00";3589.10601414201
"9";"2021-06-01 16:30:00";3590.908936
"10";"2021-06-01 16:45:00";3590.908936
"11";"2021-06-01 17:00:00";3590.908936
"12";"2021-06-01 17:15:00";3590.908936
"13";"2021-06-01 17:30:00";3590.908936
"14";"2021-06-01 17:45:00";3598.485107
"15";"2021-06-01 18:00:00";3598.485107
"16";"2021-06-01 18:15:00";3606.061035
"17";"2021-06-01 18:30:00";3613.37027024906
"18";"2021-06-01 18:45:00";3628.788086
"19";"2021-06-01 19:00:00";3659.091064
"20";"2021-06-01 19:15:00";3681.818115
"21";"2021-06-01 19:30:00";3689.394043
"22";"2021-06-01 19:45:00";3696.969971
"23";"2021-06-01 20:00:00";3696.969971
"24";"2021-06-01 20:15:00";3704.544922
"25";"2021-06-01 20:30:00";3706.56130062008
"26";"2021-06-01 20:45:00";3704.544922
"27";"2021-06-01 21:00:00";3704.544922
"28";"2021-06-01 21:15:00";3704.544922
"29";"2021-06-01 21:30:00";3704.544922
"30";"2021-06-01 21:45:00";3712.121094
"31";"2021-06-01 22:00:00";3712.121094
"32";"2021-06-01 22:15:00";3712.121094
"33";"2021-06-01 22:30:00";3719.697021
"34";"2021-06-01 22:45:00";3729.10078849712
"35";"2021-06-01 23:00:00";3734.849121
"36";"2021-06-01 23:15:00";3734.849121
"37";"2021-06-01 23:30:00";3734.849121
"38";"2021-06-01 23:45:00";3734.849121
"39";"2021-06-02 00:00:00";3734.849121
"40";"2021-06-02 00:15:00";3734.849121
"41";"2021-06-02 00:30:00";3734.849121
"42";"2021-06-02 00:45:00";3734.84883151095
"43";"2021-06-02 01:00:00";3734.849121
"44";"2021-06-02 01:15:00";3734.849121
"45";"2021-06-02 01:30:00";3734.849121
"46";"2021-06-02 01:45:00";3734.849121
"47";"2021-06-02 02:00:00";3734.849121
"48";"2021-06-02 02:15:00";3734.849121
"49";"2021-06-02 02:30:00";3734.849121
"50";"2021-06-02 02:45:00";3742.424072
"51";"2021-06-02 03:00:00";3744.28693533387
"52";"2021-06-02 03:15:00";3742.424072
"53";"2021-06-02 03:30:00";3742.424072
