"date";"T1A3"
"1";"2021-06-01 14:30:00";2257.575928
"2";"2021-06-01 14:45:00";2257.575928
"3";"2021-06-01 15:00:00";2250
"4";"2021-06-01 15:15:00";2242.424072
"5";"2021-06-01 15:30:00";2242.424072
"6";"2021-06-01 15:45:00";2219.697021
"7";"2021-06-01 16:00:00";2196.969971
"8";"2021-06-01 16:15:00";2186.51297452129
"9";"2021-06-01 16:30:00";2181.818115
"10";"2021-06-01 16:45:00";2174.24292
"11";"2021-06-01 17:00:00";2166.666992
"12";"2021-06-01 17:15:00";2174.24292
"13";"2021-06-01 17:30:00";2166.666992
"14";"2021-06-01 17:45:00";2174.24292
"15";"2021-06-01 18:00:00";2174.24292
"16";"2021-06-01 18:15:00";2181.818115
"17";"2021-06-01 18:30:00";2201.07084967471
"18";"2021-06-01 18:45:00";2227.272949
"19";"2021-06-01 19:00:00";2265.1521
"20";"2021-06-01 19:15:00";2325.758057
"21";"2021-06-01 19:30:00";2340.908936
"22";"2021-06-01 19:45:00";2356.061035
"23";"2021-06-01 20:00:00";2356.061035
"24";"2021-06-01 20:15:00";2356.061035
"25";"2021-06-01 20:30:00";2362.52699157232
"26";"2021-06-01 20:45:00";2371.211914
"27";"2021-06-01 21:00:00";2378.788086
"28";"2021-06-01 21:15:00";2386.364014
"29";"2021-06-01 21:30:00";2386.364014
"30";"2021-06-01 21:45:00";2386.364014
"31";"2021-06-01 22:00:00";2393.939941
"32";"2021-06-01 22:15:00";2401.514893
"33";"2021-06-01 22:30:00";2401.514893
"34";"2021-06-01 22:45:00";2399.79502219859
"35";"2021-06-01 23:00:00";2401.514893
"36";"2021-06-01 23:15:00";2409.091064
"37";"2021-06-01 23:30:00";2416.666992
"38";"2021-06-01 23:45:00";2416.666992
"39";"2021-06-02 00:00:00";2416.666992
"40";"2021-06-02 00:15:00";2409.091064
"41";"2021-06-02 00:30:00";2416.666992
"42";"2021-06-02 00:45:00";2419.03705924537
"43";"2021-06-02 01:00:00";2416.666992
"44";"2021-06-02 01:15:00";2416.666992
"45";"2021-06-02 01:30:00";2416.666992
"46";"2021-06-02 01:45:00";2416.666992
"47";"2021-06-02 02:00:00";2416.666992
"48";"2021-06-02 02:15:00";2416.666992
"49";"2021-06-02 02:30:00";2416.666992
"50";"2021-06-02 02:45:00";2416.666992
"51";"2021-06-02 03:00:00";2416.5302285318
"52";"2021-06-02 03:15:00";2416.666992
"53";"2021-06-02 03:30:00";2416.666992
"54";"2021-06-02 03:45:00";2416.666992
"55";"2021-06-02 04:00:00";2424.24292
"56";"2021-06-02 04:15:00";2424.24292
"57";"2021-06-02 04:30:00";2424.24292
"58";"2021-06-02 04:45:00";2416.666992
"59";"2021-06-02 05:00:00";2424.20659449577
"60";"2021-06-02 05:15:00";2431.818115
"61";"2021-06-02 05:30:00";2424.24292
"62";"2021-06-02 05:45:00";2424.24292
"63";"2021-06-02 06:00:00";2424.24292
"64";"2021-06-02 06:15:00";2424.24292
"65";"2021-06-02 06:30:00";2424.24292
"66";"2021-06-02 06:45:00";2424.24292
"67";"2021-06-02 07:00:00";2424.24292
"68";"2021-06-02 07:15:00";2427.53001854981
"69";"2021-06-02 07:30:00";2431.818115
"70";"2021-06-02 07:45:00";2431.818115
"71";"2021-06-02 08:00:00";2424.24292
"72";"2021-06-02 08:15:00";2424.24292
"73";"2021-06-02 08:30:00";2424.24292
"74";"2021-06-02 08:45:00";2424.24292
"75";"2021-06-02 09:00:00";2424.24292
"76";"2021-06-02 09:15:00";2429.76039380002
"77";"2021-06-02 09:30:00";2431.818115
"78";"2021-06-02 09:45:00";2424.24292
"79";"2021-06-02 10:00:00";2424.24292
"80";"2021-06-02 10:15:00";2431.818115
"81";"2021-06-02 10:30:00";2431.818115
"82";"2021-06-02 10:45:00";2424.24292
"83";"2021-06-02 11:00:00";2424.24292
"84";"2021-06-02 11:15:00";2424.24292
"85";"2021-06-02 11:30:00";2425.53976404739
"86";"2021-06-02 11:45:00";2431.818115
"87";"2021-06-02 12:00:00";2439.394043
"88";"2021-06-02 12:15:00";2431.818115
"89";"2021-06-02 12:30:00";2431.818115
"90";"2021-06-02 12:45:00";2431.818115
"91";"2021-06-02 13:00:00";2431.818115
"92";"2021-06-02 13:15:00";2424.24292
"93";"2021-06-02 13:30:00";2431.75778260999
"94";"2021-06-02 13:45:00";2439.394043
"95";"2021-06-02 14:00:00";2431.818115
"96";"2021-06-02 14:15:00";2431.818115
"97";"2021-06-02 14:30:00";2431.818115
"98";"2021-06-02 14:45:00";2424.24292
"99";"2021-06-02 15:00:00";2431.818115
"100";"2021-06-02 15:15:00";2424.24292
"101";"2021-06-02 15:30:00";2439.394043
"102";"2021-06-02 15:45:00";2445.17697464932
"103";"2021-06-02 16:00:00";2439.394043
"104";"2021-06-02 16:15:00";2431.818115
"105";"2021-06-02 16:30:00";2424.24292
"106";"2021-06-02 16:45:00";2424.24292
"107";"2021-06-02 17:00:00";2431.818115
"108";"2021-06-02 17:15:00";2439.394043
"109";"2021-06-02 17:30:00";2431.818115
"110";"2021-06-02 17:45:00";2431.72580979667
"111";"2021-06-02 18:00:00";2431.818115
"112";"2021-06-02 18:15:00";2424.24292
"113";"2021-06-02 18:30:00";2431.818115
"114";"2021-06-02 18:45:00";2439.394043
"115";"2021-06-02 19:00:00";2424.24292
"116";"2021-06-02 19:15:00";2431.818115
"117";"2021-06-02 19:30:00";2424.24292
"118";"2021-06-02 19:45:00";2431.818115
"119";"2021-06-02 20:00:00";2434.55955383788
"120";"2021-06-02 20:15:00";2431.818115
"121";"2021-06-02 20:30:00";2431.818115
"122";"2021-06-02 20:45:00";2431.818115
"123";"2021-06-02 21:00:00";2424.24292
"124";"2021-06-02 21:15:00";2431.818115
"125";"2021-06-02 21:30:00";2431.818115
"126";"2021-06-02 21:45:00";2424.24292
"127";"2021-06-02 22:00:00";2426.50359286046
"128";"2021-06-02 22:15:00";2431.818115
"129";"2021-06-02 22:30:00";2431.818115
"130";"2021-06-02 22:45:00";2431.818115
"131";"2021-06-02 23:00:00";2424.24292
"132";"2021-06-02 23:15:00";2431.818115
"133";"2021-06-02 23:30:00";2431.818115
"134";"2021-06-02 23:45:00";2424.24292
"135";"2021-06-03 00:00:00";2425.91601394319
"136";"2021-06-03 00:15:00";2431.818115
"137";"2021-06-03 00:30:00";2431.818115
"138";"2021-06-03 00:45:00";2424.24292
"139";"2021-06-03 01:00:00";2424.24292
"140";"2021-06-03 01:15:00";2439.394043
"141";"2021-06-03 01:30:00";2431.818115
"142";"2021-06-03 01:45:00";2424.24292
"143";"2021-06-03 02:00:00";2431.818115
"144";"2021-06-03 02:15:00";2433.92997158621
"145";"2021-06-03 02:30:00";2431.818115
"146";"2021-06-03 02:45:00";2431.818115
"147";"2021-06-03 03:00:00";2431.818115
"148";"2021-06-03 03:15:00";2431.818115
"149";"2021-06-03 03:30:00";2424.24292
"150";"2021-06-03 03:45:00";2431.818115
"151";"2021-06-03 04:00:00";2424.24292
"152";"2021-06-03 04:15:00";2421.61324904469
"153";"2021-06-03 04:30:00";2424.24292
"154";"2021-06-03 04:45:00";2424.24292
"155";"2021-06-03 05:00:00";2424.24292
"156";"2021-06-03 05:15:00";2431.818115
"157";"2021-06-03 05:30:00";2431.818115
"158";"2021-06-03 05:45:00";2431.818115
"159";"2021-06-03 06:00:00";2431.818115
"160";"2021-06-03 06:15:00";2424.24292
"161";"2021-06-03 06:30:00";2426.18868192999
"162";"2021-06-03 06:45:00";2431.818115
"163";"2021-06-03 07:00:00";2431.818115
"164";"2021-06-03 07:15:00";2431.818115
"165";"2021-06-03 07:30:00";2431.818115
"166";"2021-06-03 07:45:00";2431.818115
"167";"2021-06-03 08:00:00";2424.24292
"168";"2021-06-03 08:15:00";2431.818115
"169";"2021-06-03 08:30:00";2433.53534075315
"170";"2021-06-03 08:45:00";2431.818115
"171";"2021-06-03 09:00:00";2431.818115
"172";"2021-06-03 09:15:00";2424.24292
"173";"2021-06-03 09:30:00";2431.818115
"174";"2021-06-03 09:45:00";2431.818115
"175";"2021-06-03 10:00:00";2439.394043
"176";"2021-06-03 10:15:00";2431.818115
"177";"2021-06-03 10:30:00";2439.394043
"178";"2021-06-03 10:45:00";2443.72364501722
"179";"2021-06-03 11:00:00";2439.394043
"180";"2021-06-03 11:15:00";2431.818115
"181";"2021-06-03 11:30:00";2431.818115
"182";"2021-06-03 11:45:00";2431.818115
"183";"2021-06-03 12:00:00";2424.24292
"184";"2021-06-03 12:15:00";2431.818115
"185";"2021-06-03 12:30:00";2439.394043
"186";"2021-06-03 12:45:00";2436.95830761779
"187";"2021-06-03 13:00:00";2431.818115
"188";"2021-06-03 13:15:00";2431.818115
"189";"2021-06-03 13:30:00";2431.818115
"190";"2021-06-03 13:45:00";2424.24292
"191";"2021-06-03 14:00:00";2416.666992
"192";"2021-06-03 14:15:00";2393.939941
"193";"2021-06-03 14:30:00";2371.211914
"194";"2021-06-03 14:45:00";2363.635986
"195";"2021-06-03 15:00:00";2359.24689122027
"196";"2021-06-03 15:15:00";2356.061035
"197";"2021-06-03 15:30:00";2356.061035
"198";"2021-06-03 15:45:00";2356.061035
"199";"2021-06-03 16:00:00";2348.485107
"200";"2021-06-03 16:15:00";2348.485107
"201";"2021-06-03 16:30:00";2340.908936
"202";"2021-06-03 16:45:00";2325.758057
"203";"2021-06-03 17:00:00";2318.21597344596
"204";"2021-06-03 17:15:00";2318.181885
"205";"2021-06-03 17:30:00";2318.181885
"206";"2021-06-03 17:45:00";2310.605957
"207";"2021-06-03 18:00:00";2310.605957
"208";"2021-06-03 18:15:00";2295.455078
"209";"2021-06-03 18:30:00";2287.878906
"210";"2021-06-03 18:45:00";2287.878906
"211";"2021-06-03 19:00:00";2295.455078
"212";"2021-06-03 19:15:00";2291.52771678095
"213";"2021-06-03 19:30:00";2295.455078
"214";"2021-06-03 19:45:00";2318.181885
"215";"2021-06-03 20:00:00";2318.181885
"216";"2021-06-03 20:15:00";2325.758057
"217";"2021-06-03 20:30:00";2325.758057
"218";"2021-06-03 20:45:00";2333.333008
"219";"2021-06-03 21:00:00";2340.908936
"220";"2021-06-03 21:15:00";2343.15685210765
"221";"2021-06-03 21:30:00";2340.908936
"222";"2021-06-03 21:45:00";2340.908936
"223";"2021-06-03 22:00:00";2356.061035
"224";"2021-06-03 22:15:00";2363.635986
"225";"2021-06-03 22:30:00";2378.788086
"226";"2021-06-03 22:45:00";2386.364014
"227";"2021-06-03 23:00:00";2386.364014
"228";"2021-06-03 23:15:00";2390.31686008441
"229";"2021-06-03 23:30:00";2393.939941
"230";"2021-06-03 23:45:00";2393.939941
"231";"2021-06-04 00:00:00";2401.514893
"232";"2021-06-04 00:15:00";2409.091064
"233";"2021-06-04 00:30:00";2416.666992
"234";"2021-06-04 00:45:00";2409.091064
"235";"2021-06-04 01:00:00";2416.666992
"236";"2021-06-04 01:15:00";2416.666992
"237";"2021-06-04 01:30:00";2416.00520089808
"238";"2021-06-04 01:45:00";2416.666992
"239";"2021-06-04 02:00:00";2416.666992
"240";"2021-06-04 02:15:00";2416.666992
"241";"2021-06-04 02:30:00";2416.666992
"242";"2021-06-04 02:45:00";2416.666992
"243";"2021-06-04 03:00:00";2416.666992
"244";"2021-06-04 03:15:00";2416.666992
"245";"2021-06-04 03:30:00";2414.29459524795
"246";"2021-06-04 03:45:00";2416.666992
"247";"2021-06-04 04:00:00";2424.24292
"248";"2021-06-04 04:15:00";2416.666992
"249";"2021-06-04 04:30:00";2416.666992
"250";"2021-06-04 04:45:00";2416.666992
"251";"2021-06-04 05:00:00";2424.24292
"252";"2021-06-04 05:15:00";2424.24292
"253";"2021-06-04 05:30:00";2424.24292
"254";"2021-06-04 05:45:00";2424.21051785384
"255";"2021-06-04 06:00:00";2424.24292
"256";"2021-06-04 06:15:00";2424.24292
"257";"2021-06-04 06:30:00";2424.24292
"258";"2021-06-04 06:45:00";2431.818115
"259";"2021-06-04 07:00:00";2424.24292
"260";"2021-06-04 07:15:00";2424.24292
"261";"2021-06-04 07:30:00";2424.24292
"262";"2021-06-04 07:45:00";2421.57684000628
"263";"2021-06-04 08:00:00";2424.24292
"264";"2021-06-04 08:15:00";2431.818115
"265";"2021-06-04 08:30:00";2424.24292
"266";"2021-06-04 08:45:00";2431.818115
"267";"2021-06-04 09:00:00";2431.818115
"268";"2021-06-04 09:15:00";2431.818115
"269";"2021-06-04 09:30:00";2431.818115
"270";"2021-06-04 09:45:00";2431.818115
"271";"2021-06-04 10:00:00";2429.46763578568
"272";"2021-06-04 10:15:00";2431.818115
"273";"2021-06-04 10:30:00";2439.394043
