"date";"T3C4"
"1";"2021-06-01 14:30:00";11378.78809
"2";"2021-06-01 14:45:00";11356.06055
"3";"2021-06-01 15:00:00";11340.90918
"4";"2021-06-01 15:15:00";11333.33398
"5";"2021-06-01 15:30:00";11325.75684
"6";"2021-06-01 15:45:00";11318.18164
"7";"2021-06-01 16:00:00";11303.03027
"8";"2021-06-01 16:15:00";11293.1113208921
"9";"2021-06-01 16:30:00";11287.87891
"10";"2021-06-01 16:45:00";11280.30273
"11";"2021-06-01 17:00:00";11265.15137
"12";"2021-06-01 17:15:00";11257.5752
"13";"2021-06-01 17:30:00";11257.5752
"14";"2021-06-01 17:45:00";11257.5752
"15";"2021-06-01 18:00:00";11257.5752
"16";"2021-06-01 18:15:00";11295.4541
"17";"2021-06-01 18:30:00";11321.4352529916
"18";"2021-06-01 18:45:00";11340.90918
"19";"2021-06-01 19:00:00";11378.78809
"20";"2021-06-01 19:15:00";11431.81836
"21";"2021-06-01 19:30:00";11446.96973
"22";"2021-06-01 19:45:00";11454.5459
"23";"2021-06-01 20:00:00";11462.12109
"24";"2021-06-01 20:15:00";11477.27344
"25";"2021-06-01 20:30:00";11481.2439215722
"26";"2021-06-01 20:45:00";11484.84863
"27";"2021-06-01 21:00:00";11500
"28";"2021-06-01 21:15:00";11507.57617
"29";"2021-06-01 21:30:00";11507.57617
"30";"2021-06-01 21:45:00";11522.72754
"31";"2021-06-01 22:00:00";11530.30273
"32";"2021-06-01 22:15:00";11537.87891
"33";"2021-06-01 22:30:00";11537.87891
"34";"2021-06-01 22:45:00";11541.2738432184
"35";"2021-06-01 23:00:00";11545.45508
"36";"2021-06-01 23:15:00";11545.45508
"37";"2021-06-01 23:30:00";11545.45508
"38";"2021-06-01 23:45:00";11545.45508
"39";"2021-06-02 00:00:00";11553.03027
"40";"2021-06-02 00:15:00";11545.45508
"41";"2021-06-02 00:30:00";11545.45508
"42";"2021-06-02 00:45:00";11545.9547291544
"43";"2021-06-02 01:00:00";11545.45508
"44";"2021-06-02 01:15:00";11545.45508
"45";"2021-06-02 01:30:00";11545.45508
"46";"2021-06-02 01:45:00";11553.03027
"47";"2021-06-02 02:00:00";11553.03027
"48";"2021-06-02 02:15:00";11553.03027
"49";"2021-06-02 02:30:00";11553.03027
"50";"2021-06-02 02:45:00";11553.03027
"51";"2021-06-02 03:00:00";11557.4486492889
"52";"2021-06-02 03:15:00";11560.60645
"53";"2021-06-02 03:30:00";11560.60645
"54";"2021-06-02 03:45:00";11568.18164
"55";"2021-06-02 04:00:00";11560.60645
"56";"2021-06-02 04:15:00";11560.60645
"57";"2021-06-02 04:30:00";11568.18164
"58";"2021-06-02 04:45:00";11560.60645
"59";"2021-06-02 05:00:00";11564.609303702
"60";"2021-06-02 05:15:00";11568.18164
"61";"2021-06-02 05:30:00";11560.60645
"62";"2021-06-02 05:45:00";11568.18164
"63";"2021-06-02 06:00:00";11560.60645
"64";"2021-06-02 06:15:00";11568.18164
"65";"2021-06-02 06:30:00";11568.18164
"66";"2021-06-02 06:45:00";11568.18164
"67";"2021-06-02 07:00:00";11568.18164
"68";"2021-06-02 07:15:00";11568.1328966308
"69";"2021-06-02 07:30:00";11568.18164
"70";"2021-06-02 07:45:00";11568.18164
"71";"2021-06-02 08:00:00";11568.18164
"72";"2021-06-02 08:15:00";11568.18164
"73";"2021-06-02 08:30:00";11568.18164
"74";"2021-06-02 08:45:00";11568.18164
"75";"2021-06-02 09:00:00";11568.18164
"76";"2021-06-02 09:15:00";11567.999202513
"77";"2021-06-02 09:30:00";11568.18164
"78";"2021-06-02 09:45:00";11568.18164
"79";"2021-06-02 10:00:00";11568.18164
"80";"2021-06-02 10:15:00";11575.75781
"81";"2021-06-02 10:30:00";11568.18164
"82";"2021-06-02 10:45:00";11575.75781
