"date";"T3C1"
"1";"2021-06-01 14:30:00";24992.42383
"2";"2021-06-01 14:45:00";24992.42383
"3";"2021-06-01 15:00:00";24992.42383
"4";"2021-06-01 15:15:00";25000
"5";"2021-06-01 15:30:00";24992.42383
"6";"2021-06-01 15:45:00";24992.42383
"7";"2021-06-01 16:00:00";25000
"8";"2021-06-01 16:15:00";24996.0427194481
"9";"2021-06-01 16:30:00";24992.42383
"10";"2021-06-01 16:45:00";25000
"11";"2021-06-01 17:00:00";25000
"12";"2021-06-01 17:15:00";25000
"13";"2021-06-01 17:30:00";25000
"14";"2021-06-01 17:45:00";25000
"15";"2021-06-01 18:00:00";25000
"16";"2021-06-01 18:15:00";25000
"17";"2021-06-01 18:30:00";24998.0740866498
"18";"2021-06-01 18:45:00";24992.42383
"19";"2021-06-01 19:00:00";24984.84766
"20";"2021-06-01 19:15:00";24984.84766
"21";"2021-06-01 19:30:00";24984.84766
"22";"2021-06-01 19:45:00";24984.84766
"23";"2021-06-01 20:00:00";24984.84766
"24";"2021-06-01 20:15:00";24977.27344
"25";"2021-06-01 20:30:00";24973.0515267331
"26";"2021-06-01 20:45:00";24977.27344
"27";"2021-06-01 21:00:00";24984.84766
"28";"2021-06-01 21:15:00";24977.27344
"29";"2021-06-01 21:30:00";24977.27344
"30";"2021-06-01 21:45:00";24977.27344
"31";"2021-06-01 22:00:00";24977.27344
"32";"2021-06-01 22:15:00";24977.27344
"33";"2021-06-01 22:30:00";24962.12109
"34";"2021-06-01 22:45:00";24965.9014639766
"35";"2021-06-01 23:00:00";24977.27344
"36";"2021-06-01 23:15:00";24977.27344
"37";"2021-06-01 23:30:00";24977.27344
"38";"2021-06-01 23:45:00";24977.27344
"39";"2021-06-02 00:00:00";24962.12109
"40";"2021-06-02 00:15:00";24962.12109
"41";"2021-06-02 00:30:00";24962.12109
"42";"2021-06-02 00:45:00";24963.1086869393
"43";"2021-06-02 01:00:00";24962.12109
"44";"2021-06-02 01:15:00";24962.12109
"45";"2021-06-02 01:30:00";24977.27344
"46";"2021-06-02 01:45:00";24962.12109
"47";"2021-06-02 02:00:00";24962.12109
"48";"2021-06-02 02:15:00";24969.69727
"49";"2021-06-02 02:30:00";24962.12109
"50";"2021-06-02 02:45:00";24962.12109
"51";"2021-06-02 03:00:00";24974.0331593235
"52";"2021-06-02 03:15:00";24977.27344
"53";"2021-06-02 03:30:00";24962.12109
"54";"2021-06-02 03:45:00";24962.12109
"55";"2021-06-02 04:00:00";24962.12109
"56";"2021-06-02 04:15:00";24962.12109
"57";"2021-06-02 04:30:00";24962.12109
"58";"2021-06-02 04:45:00";24962.12109
"59";"2021-06-02 05:00:00";24963.0794963887
"60";"2021-06-02 05:15:00";24962.12109
