"date";"T2A1"
"1";"2021-06-01 14:30:00";1098.484985
"2";"2021-06-01 14:45:00";1083.333008
"3";"2021-06-01 15:00:00";1090.909058
"4";"2021-06-01 15:15:00";1075.758057
"5";"2021-06-01 15:30:00";1075.758057
"6";"2021-06-01 15:45:00";1083.333008
"7";"2021-06-01 16:00:00";1075.758057
"8";"2021-06-01 16:15:00";1073.01420304376
"9";"2021-06-01 16:30:00";1075.758057
"10";"2021-06-01 16:45:00";1075.758057
"11";"2021-06-01 17:00:00";1068.182007
"12";"2021-06-01 17:15:00";1068.182007
"13";"2021-06-01 17:30:00";1075.758057
"14";"2021-06-01 17:45:00";1075.758057
"15";"2021-06-01 18:00:00";1075.758057
"16";"2021-06-01 18:15:00";1068.182007
"17";"2021-06-01 18:30:00";1058.84947735279
"18";"2021-06-01 18:45:00";1075.758057
"19";"2021-06-01 19:00:00";1128.787964
"20";"2021-06-01 19:15:00";1159.090942
"21";"2021-06-01 19:30:00";1174.241943
"22";"2021-06-01 19:45:00";1196.969971
"23";"2021-06-01 20:00:00";1212.120972
"24";"2021-06-01 20:15:00";1219.697021
"25";"2021-06-01 20:30:00";1219.45693792706
"26";"2021-06-01 20:45:00";1219.697021
"27";"2021-06-01 21:00:00";1227.272949
"28";"2021-06-01 21:15:00";1234.848999
"29";"2021-06-01 21:30:00";1242.42395
"30";"2021-06-01 21:45:00";1250
"31";"2021-06-01 22:00:00";1250
"32";"2021-06-01 22:15:00";1265.151978
"33";"2021-06-01 22:30:00";1265.151978
"34";"2021-06-01 22:45:00";1272.20235656012
"35";"2021-06-01 23:00:00";1280.302979
"36";"2021-06-01 23:15:00";1280.302979
"37";"2021-06-01 23:30:00";1287.879028
"38";"2021-06-01 23:45:00";1287.879028
"39";"2021-06-02 00:00:00";1287.879028
"40";"2021-06-02 00:15:00";1287.879028
"41";"2021-06-02 00:30:00";1295.454956
"42";"2021-06-02 00:45:00";1297.37662502197
"43";"2021-06-02 01:00:00";1295.454956
"44";"2021-06-02 01:15:00";1295.454956
"45";"2021-06-02 01:30:00";1295.454956
"46";"2021-06-02 01:45:00";1295.454956
"47";"2021-06-02 02:00:00";1303.030029
"48";"2021-06-02 02:15:00";1295.454956
"49";"2021-06-02 02:30:00";1303.030029
"50";"2021-06-02 02:45:00";1303.030029
"51";"2021-06-02 03:00:00";1302.35164452667
"52";"2021-06-02 03:15:00";1303.030029
"53";"2021-06-02 03:30:00";1303.030029
"54";"2021-06-02 03:45:00";1303.030029
"55";"2021-06-02 04:00:00";1303.030029
"56";"2021-06-02 04:15:00";1303.030029
"57";"2021-06-02 04:30:00";1310.605957
"58";"2021-06-02 04:45:00";1310.605957
"59";"2021-06-02 05:00:00";1309.92423462569
