"date";"T1C4"
"1";"2021-06-01 14:30:00";5787.878906
"2";"2021-06-01 14:45:00";5772.728027
"3";"2021-06-01 15:00:00";5765.151855
"4";"2021-06-01 15:15:00";5765.151855
"5";"2021-06-01 15:30:00";5765.151855
"6";"2021-06-01 15:45:00";5757.576172
"7";"2021-06-01 16:00:00";5757.576172
"8";"2021-06-01 16:15:00";5756.22094370726
"9";"2021-06-01 16:30:00";5757.576172
"10";"2021-06-01 16:45:00";5765.151855
"11";"2021-06-01 17:00:00";5765.151855
"12";"2021-06-01 17:15:00";5765.151855
"13";"2021-06-01 17:30:00";5765.151855
"14";"2021-06-01 17:45:00";5757.576172
"15";"2021-06-01 18:00:00";5787.878906
"16";"2021-06-01 18:15:00";5848.484863
"17";"2021-06-01 18:30:00";5870.13918552302
"18";"2021-06-01 18:45:00";5886.36377
"19";"2021-06-01 19:00:00";5931.817871
"20";"2021-06-01 19:15:00";5954.545898
"21";"2021-06-01 19:30:00";5977.272949
"22";"2021-06-01 19:45:00";5984.848145
"23";"2021-06-01 20:00:00";6000
"24";"2021-06-01 20:15:00";6015.151855
"25";"2021-06-01 20:30:00";6016.45222567799
"26";"2021-06-01 20:45:00";6015.151855
"27";"2021-06-01 21:00:00";6022.727051
"28";"2021-06-01 21:15:00";6030.303223
"29";"2021-06-01 21:30:00";6037.878906
"30";"2021-06-01 21:45:00";6045.455078
"31";"2021-06-01 22:00:00";6053.030762
"32";"2021-06-01 22:15:00";6060.606934
"33";"2021-06-01 22:30:00";6060.606934
"34";"2021-06-01 22:45:00";6063.99133100147
"35";"2021-06-01 23:00:00";6068.182129
"36";"2021-06-01 23:15:00";6068.182129
"37";"2021-06-01 23:30:00";6068.182129
"38";"2021-06-01 23:45:00";6068.182129
"39";"2021-06-02 00:00:00";6068.182129
"40";"2021-06-02 00:15:00";6075.757813
"41";"2021-06-02 00:30:00";6075.757813
"42";"2021-06-02 00:45:00";6075.12749239988
"43";"2021-06-02 01:00:00";6075.757813
"44";"2021-06-02 01:15:00";6075.757813
"45";"2021-06-02 01:30:00";6075.757813
"46";"2021-06-02 01:45:00";6083.333984
"47";"2021-06-02 02:00:00";6083.333984
"48";"2021-06-02 02:15:00";6083.333984
"49";"2021-06-02 02:30:00";6090.90918
"50";"2021-06-02 02:45:00";6090.90918
"51";"2021-06-02 03:00:00";6087.13117131056
"52";"2021-06-02 03:15:00";6083.333984
"53";"2021-06-02 03:30:00";6083.333984
"54";"2021-06-02 03:45:00";6090.90918
"55";"2021-06-02 04:00:00";6090.90918
"56";"2021-06-02 04:15:00";6090.90918
"57";"2021-06-02 04:30:00";6090.90918
"58";"2021-06-02 04:45:00";6090.90918
"59";"2021-06-02 05:00:00";6090.91863142892
"60";"2021-06-02 05:15:00";6090.90918
"61";"2021-06-02 05:30:00";6090.90918
"62";"2021-06-02 05:45:00";6090.90918
"63";"2021-06-02 06:00:00";6090.90918
"64";"2021-06-02 06:15:00";6090.90918
"65";"2021-06-02 06:30:00";6090.90918
"66";"2021-06-02 06:45:00";6090.90918
"67";"2021-06-02 07:00:00";6090.90918
"68";"2021-06-02 07:15:00";6096.59631557741
"69";"2021-06-02 07:30:00";6098.484863
"70";"2021-06-02 07:45:00";6090.90918
"71";"2021-06-02 08:00:00";6090.90918
"72";"2021-06-02 08:15:00";6090.90918
"73";"2021-06-02 08:30:00";6098.484863
"74";"2021-06-02 08:45:00";6098.484863
"75";"2021-06-02 09:00:00";6098.484863
"76";"2021-06-02 09:15:00";6098.62131590923
"77";"2021-06-02 09:30:00";6098.484863
"78";"2021-06-02 09:45:00";6098.484863
"79";"2021-06-02 10:00:00";6098.484863
"80";"2021-06-02 10:15:00";6098.484863
"81";"2021-06-02 10:30:00";6098.484863
"82";"2021-06-02 10:45:00";6098.484863
"83";"2021-06-02 11:00:00";6098.484863
"84";"2021-06-02 11:15:00";6098.484863
"85";"2021-06-02 11:30:00";6100.81235375623
"86";"2021-06-02 11:45:00";6098.484863
"87";"2021-06-02 12:00:00";6090.90918
"88";"2021-06-02 12:15:00";6098.484863
"89";"2021-06-02 12:30:00";6098.484863
"90";"2021-06-02 12:45:00";6090.90918
"91";"2021-06-02 13:00:00";6090.90918
"92";"2021-06-02 13:15:00";6090.90918
"93";"2021-06-02 13:30:00";6082.71300384347
"94";"2021-06-02 13:45:00";6075.757813
"95";"2021-06-02 14:00:00";6075.757813
"96";"2021-06-02 14:15:00";6068.182129
"97";"2021-06-02 14:30:00";6068.182129
"98";"2021-06-02 14:45:00";6068.182129
"99";"2021-06-02 15:00:00";6068.182129
"100";"2021-06-02 15:15:00";6068.182129
"101";"2021-06-02 15:30:00";6060.606934
"102";"2021-06-02 15:45:00";6062.53388172694
"103";"2021-06-02 16:00:00";6068.182129
"104";"2021-06-02 16:15:00";6068.182129
"105";"2021-06-02 16:30:00";6068.182129
"106";"2021-06-02 16:45:00";6068.182129
"107";"2021-06-02 17:00:00";6068.182129
"108";"2021-06-02 17:15:00";6068.182129
"109";"2021-06-02 17:30:00";6068.182129
"110";"2021-06-02 17:45:00";6068.18260694567
"111";"2021-06-02 18:00:00";6068.182129
"112";"2021-06-02 18:15:00";6068.182129
"113";"2021-06-02 18:30:00";6068.182129
"114";"2021-06-02 18:45:00";6068.182129
"115";"2021-06-02 19:00:00";6068.182129
"116";"2021-06-02 19:15:00";6068.182129
"117";"2021-06-02 19:30:00";6068.182129
"118";"2021-06-02 19:45:00";6068.182129
"119";"2021-06-02 20:00:00";6071.6573772701
"120";"2021-06-02 20:15:00";6075.757813
"121";"2021-06-02 20:30:00";6075.757813
"122";"2021-06-02 20:45:00";6075.757813
"123";"2021-06-02 21:00:00";6090.90918
"124";"2021-06-02 21:15:00";6083.333984
"125";"2021-06-02 21:30:00";6090.90918
"126";"2021-06-02 21:45:00";6090.90918
"127";"2021-06-02 22:00:00";6085.23226121016
"128";"2021-06-02 22:15:00";6083.333984
"129";"2021-06-02 22:30:00";6090.90918
"130";"2021-06-02 22:45:00";6098.484863
"131";"2021-06-02 23:00:00";6090.90918
"132";"2021-06-02 23:15:00";6098.484863
"133";"2021-06-02 23:30:00";6090.90918
"134";"2021-06-02 23:45:00";6090.90918
"135";"2021-06-03 00:00:00";6091.44883031748
"136";"2021-06-03 00:15:00";6090.90918
"137";"2021-06-03 00:30:00";6090.90918
"138";"2021-06-03 00:45:00";6090.90918
"139";"2021-06-03 01:00:00";6098.484863
"140";"2021-06-03 01:15:00";6098.484863
"141";"2021-06-03 01:30:00";6098.484863
"142";"2021-06-03 01:45:00";6090.90918
"143";"2021-06-03 02:00:00";6090.90918
"144";"2021-06-03 02:15:00";6095.20595182813
"145";"2021-06-03 02:30:00";6098.484863
"146";"2021-06-03 02:45:00";6098.484863
"147";"2021-06-03 03:00:00";6098.484863
"148";"2021-06-03 03:15:00";6098.484863
"149";"2021-06-03 03:30:00";6098.484863
"150";"2021-06-03 03:45:00";6098.484863
"151";"2021-06-03 04:00:00";6098.484863
"152";"2021-06-03 04:15:00";6098.48507021545
"153";"2021-06-03 04:30:00";6098.484863
"154";"2021-06-03 04:45:00";6098.484863
"155";"2021-06-03 05:00:00";6098.484863
"156";"2021-06-03 05:15:00";6098.484863
"157";"2021-06-03 05:30:00";6098.484863
"158";"2021-06-03 05:45:00";6098.484863
"159";"2021-06-03 06:00:00";6098.484863
"160";"2021-06-03 06:15:00";6098.484863
"161";"2021-06-03 06:30:00";6098.48505658724
"162";"2021-06-03 06:45:00";6098.484863
"163";"2021-06-03 07:00:00";6098.484863
"164";"2021-06-03 07:15:00";6098.484863
"165";"2021-06-03 07:30:00";6098.484863
"166";"2021-06-03 07:45:00";6098.484863
"167";"2021-06-03 08:00:00";6098.484863
"168";"2021-06-03 08:15:00";6098.484863
"169";"2021-06-03 08:30:00";6094.41242788657
"170";"2021-06-03 08:45:00";6083.333984
"171";"2021-06-03 09:00:00";6068.182129
"172";"2021-06-03 09:15:00";6060.606934
"173";"2021-06-03 09:30:00";6045.455078
"174";"2021-06-03 09:45:00";6045.455078
"175";"2021-06-03 10:00:00";6037.878906
"176";"2021-06-03 10:15:00";6030.303223
"177";"2021-06-03 10:30:00";6022.727051
"178";"2021-06-03 10:45:00";6019.37089326825
"179";"2021-06-03 11:00:00";6015.151855
"180";"2021-06-03 11:15:00";6007.576172
"181";"2021-06-03 11:30:00";6007.576172
"182";"2021-06-03 11:45:00";6000
"183";"2021-06-03 12:00:00";5984.848145
"184";"2021-06-03 12:15:00";5962.121094
"185";"2021-06-03 12:30:00";5939.394043
"186";"2021-06-03 12:45:00";5932.68657765099
"187";"2021-06-03 13:00:00";5931.817871
"188";"2021-06-03 13:15:00";5924.242188
"189";"2021-06-03 13:30:00";5916.666992
"190";"2021-06-03 13:45:00";5909.09082
"191";"2021-06-03 14:00:00";5886.36377
"192";"2021-06-03 14:15:00";5871.211914
"193";"2021-06-03 14:30:00";5848.484863
"194";"2021-06-03 14:45:00";5840.90918
"195";"2021-06-03 15:00:00";5838.40867133562
"196";"2021-06-03 15:15:00";5833.333984
"197";"2021-06-03 15:30:00";5825.757813
"198";"2021-06-03 15:45:00";5825.757813
"199";"2021-06-03 16:00:00";5825.757813
"200";"2021-06-03 16:15:00";5818.182129
"201";"2021-06-03 16:30:00";5833.333984
"202";"2021-06-03 16:45:00";5871.211914
"203";"2021-06-03 17:00:00";5882.14152743179
"204";"2021-06-03 17:15:00";5886.36377
"205";"2021-06-03 17:30:00";5909.09082
