"date";"T3C5"
"1";"2021-06-01 14:30:00";9060.606445
"2";"2021-06-01 14:45:00";9060.606445
"3";"2021-06-01 15:00:00";9060.606445
"4";"2021-06-01 15:15:00";9053.030273
"5";"2021-06-01 15:30:00";9053.030273
"6";"2021-06-01 15:45:00";9053.030273
"7";"2021-06-01 16:00:00";9053.030273
"8";"2021-06-01 16:15:00";9053.05502652641
"9";"2021-06-01 16:30:00";9053.030273
"10";"2021-06-01 16:45:00";9053.030273
"11";"2021-06-01 17:00:00";9053.030273
"12";"2021-06-01 17:15:00";9053.030273
"13";"2021-06-01 17:30:00";9053.030273
"14";"2021-06-01 17:45:00";9060.606445
"15";"2021-06-01 18:00:00";9068.181641
"16";"2021-06-01 18:15:00";9113.636719
"17";"2021-06-01 18:30:00";9135.41591761229
"18";"2021-06-01 18:45:00";9143.939453
"19";"2021-06-01 19:00:00";9166.666992
"20";"2021-06-01 19:15:00";9189.394531
"21";"2021-06-01 19:30:00";9196.969727
"22";"2021-06-01 19:45:00";9204.545898
"23";"2021-06-01 20:00:00";9204.545898
"24";"2021-06-01 20:15:00";9212.121094
"25";"2021-06-01 20:30:00";9208.36723846432
"26";"2021-06-01 20:45:00";9204.545898
"27";"2021-06-01 21:00:00";9212.121094
"28";"2021-06-01 21:15:00";9212.121094
"29";"2021-06-01 21:30:00";9219.697266
"30";"2021-06-01 21:45:00";9227.272461
"31";"2021-06-01 22:00:00";9219.697266
"32";"2021-06-01 22:15:00";9227.272461
"33";"2021-06-01 22:30:00";9227.272461
"34";"2021-06-01 22:45:00";9224.76221840929
"35";"2021-06-01 23:00:00";9227.272461
"36";"2021-06-01 23:15:00";9234.848633
"37";"2021-06-01 23:30:00";9234.848633
"38";"2021-06-01 23:45:00";9234.848633
"39";"2021-06-02 00:00:00";9234.848633
"40";"2021-06-02 00:15:00";9227.272461
"41";"2021-06-02 00:30:00";9234.848633
"42";"2021-06-02 00:45:00";9237.33287785721
"43";"2021-06-02 01:00:00";9234.848633
"44";"2021-06-02 01:15:00";9234.848633
"45";"2021-06-02 01:30:00";9234.848633
"46";"2021-06-02 01:45:00";9227.272461
"47";"2021-06-02 02:00:00";9227.272461
"48";"2021-06-02 02:15:00";9234.848633
"49";"2021-06-02 02:30:00";9234.848633
"50";"2021-06-02 02:45:00";9242.424805
"51";"2021-06-02 03:00:00";9246.77598112409
"52";"2021-06-02 03:15:00";9242.424805
"53";"2021-06-02 03:30:00";9234.848633
"54";"2021-06-02 03:45:00";9242.424805
"55";"2021-06-02 04:00:00";9242.424805
"56";"2021-06-02 04:15:00";9242.424805
"57";"2021-06-02 04:30:00";9242.424805
"58";"2021-06-02 04:45:00";9242.424805
"59";"2021-06-02 05:00:00";9236.78486886899
"60";"2021-06-02 05:15:00";9234.848633
"61";"2021-06-02 05:30:00";9242.424805
"62";"2021-06-02 05:45:00";9242.424805
"63";"2021-06-02 06:00:00";9242.424805
"64";"2021-06-02 06:15:00";9242.424805
"65";"2021-06-02 06:30:00";9242.424805
"66";"2021-06-02 06:45:00";9242.424805
"67";"2021-06-02 07:00:00";9242.424805
"68";"2021-06-02 07:15:00";9242.41573575855
"69";"2021-06-02 07:30:00";9242.424805
"70";"2021-06-02 07:45:00";9242.424805
"71";"2021-06-02 08:00:00";9242.424805
"72";"2021-06-02 08:15:00";9242.424805
"73";"2021-06-02 08:30:00";9242.424805
"74";"2021-06-02 08:45:00";9250
"75";"2021-06-02 09:00:00";9250
"76";"2021-06-02 09:15:00";9251.99638330201
"77";"2021-06-02 09:30:00";9250
"78";"2021-06-02 09:45:00";9242.424805
"79";"2021-06-02 10:00:00";9250
"80";"2021-06-02 10:15:00";9242.424805
"81";"2021-06-02 10:30:00";9242.424805
"82";"2021-06-02 10:45:00";9242.424805
"83";"2021-06-02 11:00:00";9242.424805
"84";"2021-06-02 11:15:00";9250
"85";"2021-06-02 11:30:00";9246.37875618095
"86";"2021-06-02 11:45:00";9242.424805
"87";"2021-06-02 12:00:00";9250
"88";"2021-06-02 12:15:00";9250
"89";"2021-06-02 12:30:00";9242.424805
"90";"2021-06-02 12:45:00";9250
"91";"2021-06-02 13:00:00";9242.424805
"92";"2021-06-02 13:15:00";9242.424805
"93";"2021-06-02 13:30:00";9243.09091830875
"94";"2021-06-02 13:45:00";9242.424805
"95";"2021-06-02 14:00:00";9242.424805
"96";"2021-06-02 14:15:00";9242.424805
"97";"2021-06-02 14:30:00";9242.424805
"98";"2021-06-02 14:45:00";9242.424805
"99";"2021-06-02 15:00:00";9242.424805
"100";"2021-06-02 15:15:00";9242.424805
"101";"2021-06-02 15:30:00";9242.424805
"102";"2021-06-02 15:45:00";9242.43672846328
"103";"2021-06-02 16:00:00";9242.424805
"104";"2021-06-02 16:15:00";9242.424805
"105";"2021-06-02 16:30:00";9242.424805
"106";"2021-06-02 16:45:00";9242.424805
"107";"2021-06-02 17:00:00";9242.424805
"108";"2021-06-02 17:15:00";9234.848633
"109";"2021-06-02 17:30:00";9242.424805
"110";"2021-06-02 17:45:00";9244.78772944938
"111";"2021-06-02 18:00:00";9242.424805
"112";"2021-06-02 18:15:00";9242.424805
"113";"2021-06-02 18:30:00";9242.424805
"114";"2021-06-02 18:45:00";9242.424805
"115";"2021-06-02 19:00:00";9242.424805
"116";"2021-06-02 19:15:00";9242.424805
"117";"2021-06-02 19:30:00";9242.424805
"118";"2021-06-02 19:45:00";9242.424805
"119";"2021-06-02 20:00:00";9242.42486124571
"120";"2021-06-02 20:15:00";9242.424805
"121";"2021-06-02 20:30:00";9242.424805
"122";"2021-06-02 20:45:00";9242.424805
"123";"2021-06-02 21:00:00";9242.424805
"124";"2021-06-02 21:15:00";9242.424805
"125";"2021-06-02 21:30:00";9242.424805
"126";"2021-06-02 21:45:00";9242.424805
"127";"2021-06-02 22:00:00";9242.42495947132
"128";"2021-06-02 22:15:00";9242.424805
"129";"2021-06-02 22:30:00";9242.424805
"130";"2021-06-02 22:45:00";9242.424805
"131";"2021-06-02 23:00:00";9242.424805
"132";"2021-06-02 23:15:00";9242.424805
"133";"2021-06-02 23:30:00";9242.424805
"134";"2021-06-02 23:45:00";9242.424805
"135";"2021-06-03 00:00:00";9240.68632851361
"136";"2021-06-03 00:15:00";9242.424805
"137";"2021-06-03 00:30:00";9250
"138";"2021-06-03 00:45:00";9250
"139";"2021-06-03 01:00:00";9242.424805
"140";"2021-06-03 01:15:00";9242.424805
"141";"2021-06-03 01:30:00";9250
"142";"2021-06-03 01:45:00";9250
"143";"2021-06-03 02:00:00";9242.424805
"144";"2021-06-03 02:15:00";9243.79537912449
"145";"2021-06-03 02:30:00";9250
"146";"2021-06-03 02:45:00";9250
"147";"2021-06-03 03:00:00";9242.424805
"148";"2021-06-03 03:15:00";9250
"149";"2021-06-03 03:30:00";9242.424805
"150";"2021-06-03 03:45:00";9250
"151";"2021-06-03 04:00:00";9250
"152";"2021-06-03 04:15:00";9249.99088462159
"153";"2021-06-03 04:30:00";9250
"154";"2021-06-03 04:45:00";9250
"155";"2021-06-03 05:00:00";9257.576172
"156";"2021-06-03 05:15:00";9242.424805
"157";"2021-06-03 05:30:00";9219.697266
"158";"2021-06-03 05:45:00";9212.121094
"159";"2021-06-03 06:00:00";9212.121094
"160";"2021-06-03 06:15:00";9212.121094
"161";"2021-06-03 06:30:00";9208.28500371244
"162";"2021-06-03 06:45:00";9204.545898
