"date";"T3B4"
"1";"2021-06-01 14:30:00";1509.090942
"2";"2021-06-01 14:45:00";1500
"3";"2021-06-01 15:00:00";1490.909058
"4";"2021-06-01 15:15:00";1486.364014
"5";"2021-06-01 15:30:00";1477.272949
"6";"2021-06-01 15:45:00";1477.272949
"7";"2021-06-01 16:00:00";1477.272949
"8";"2021-06-01 16:15:00";1472.57906308211
"9";"2021-06-01 16:30:00";1468.182007
"10";"2021-06-01 16:45:00";1468.182007
"11";"2021-06-01 17:00:00";1468.182007
"12";"2021-06-01 17:15:00";1468.182007
"13";"2021-06-01 17:30:00";1468.182007
"14";"2021-06-01 17:45:00";1468.182007
"15";"2021-06-01 18:00:00";1468.182007
"16";"2021-06-01 18:15:00";1477.272949
"17";"2021-06-01 18:30:00";1492.22893508405
"18";"2021-06-01 18:45:00";1509.090942
"19";"2021-06-01 19:00:00";1527.272949
"20";"2021-06-01 19:15:00";1550
"21";"2021-06-01 19:30:00";1563.635986
"22";"2021-06-01 19:45:00";1572.727051
"23";"2021-06-01 20:00:00";1586.364014
"24";"2021-06-01 20:15:00";1586.364014
"25";"2021-06-01 20:30:00";1583.4871679335
"26";"2021-06-01 20:45:00";1586.364014
"27";"2021-06-01 21:00:00";1595.454956
"28";"2021-06-01 21:15:00";1600
"29";"2021-06-01 21:30:00";1609.090942
"30";"2021-06-01 21:45:00";1609.090942
"31";"2021-06-01 22:00:00";1609.090942
"32";"2021-06-01 22:15:00";1609.090942
"33";"2021-06-01 22:30:00";1618.182007
"34";"2021-06-01 22:45:00";1620.34837881273
"35";"2021-06-01 23:00:00";1618.182007
"36";"2021-06-01 23:15:00";1618.182007
"37";"2021-06-01 23:30:00";1618.182007
"38";"2021-06-01 23:45:00";1622.727051
"39";"2021-06-02 00:00:00";1622.727051
"40";"2021-06-02 00:15:00";1622.727051
"41";"2021-06-02 00:30:00";1622.727051
"42";"2021-06-02 00:45:00";1627.25083821205
"43";"2021-06-02 01:00:00";1631.817993
"44";"2021-06-02 01:15:00";1631.817993
"45";"2021-06-02 01:30:00";1631.817993
"46";"2021-06-02 01:45:00";1631.817993
"47";"2021-06-02 02:00:00";1631.817993
"48";"2021-06-02 02:15:00";1631.817993
"49";"2021-06-02 02:30:00";1631.817993
"50";"2021-06-02 02:45:00";1631.817993
"51";"2021-06-02 03:00:00";1632.41710146937
"52";"2021-06-02 03:15:00";1631.817993
"53";"2021-06-02 03:30:00";1631.817993
"54";"2021-06-02 03:45:00";1640.909058
"55";"2021-06-02 04:00:00";1640.909058
"56";"2021-06-02 04:15:00";1640.909058
"57";"2021-06-02 04:30:00";1640.909058
"58";"2021-06-02 04:45:00";1640.909058
"59";"2021-06-02 05:00:00";1640.92051602093
"60";"2021-06-02 05:15:00";1640.909058
"61";"2021-06-02 05:30:00";1640.909058
"62";"2021-06-02 05:45:00";1640.909058
"63";"2021-06-02 06:00:00";1640.909058
"64";"2021-06-02 06:15:00";1640.909058
"65";"2021-06-02 06:30:00";1640.909058
"66";"2021-06-02 06:45:00";1640.909058
"67";"2021-06-02 07:00:00";1640.909058
"68";"2021-06-02 07:15:00";1640.90905826683
"69";"2021-06-02 07:30:00";1640.909058
"70";"2021-06-02 07:45:00";1640.909058
"71";"2021-06-02 08:00:00";1640.909058
"72";"2021-06-02 08:15:00";1640.909058
"73";"2021-06-02 08:30:00";1640.909058
"74";"2021-06-02 08:45:00";1640.909058
"75";"2021-06-02 09:00:00";1640.909058
"76";"2021-06-02 09:15:00";1640.90912521127
"77";"2021-06-02 09:30:00";1640.909058
"78";"2021-06-02 09:45:00";1640.909058
"79";"2021-06-02 10:00:00";1640.909058
"80";"2021-06-02 10:15:00";1640.909058
"81";"2021-06-02 10:30:00";1640.909058
"82";"2021-06-02 10:45:00";1640.909058
"83";"2021-06-02 11:00:00";1640.909058
"84";"2021-06-02 11:15:00";1640.909058
"85";"2021-06-02 11:30:00";1644.30020324311
"86";"2021-06-02 11:45:00";1645.454956
"87";"2021-06-02 12:00:00";1640.909058
"88";"2021-06-02 12:15:00";1640.909058
"89";"2021-06-02 12:30:00";1640.909058
"90";"2021-06-02 12:45:00";1640.909058
"91";"2021-06-02 13:00:00";1640.909058
"92";"2021-06-02 13:15:00";1640.909058
"93";"2021-06-02 13:30:00";1640.91062487693
"94";"2021-06-02 13:45:00";1640.909058
"95";"2021-06-02 14:00:00";1640.909058
"96";"2021-06-02 14:15:00";1640.909058
"97";"2021-06-02 14:30:00";1640.909058
"98";"2021-06-02 14:45:00";1640.909058
"99";"2021-06-02 15:00:00";1640.909058
"100";"2021-06-02 15:15:00";1640.909058
"101";"2021-06-02 15:30:00";1640.909058
"102";"2021-06-02 15:45:00";1640.90905803731
"103";"2021-06-02 16:00:00";1640.909058
"104";"2021-06-02 16:15:00";1640.909058
"105";"2021-06-02 16:30:00";1640.909058
"106";"2021-06-02 16:45:00";1640.909058
"107";"2021-06-02 17:00:00";1640.909058
"108";"2021-06-02 17:15:00";1640.909058
"109";"2021-06-02 17:30:00";1640.909058
"110";"2021-06-02 17:45:00";1640.90905799994
"111";"2021-06-02 18:00:00";1640.909058
"112";"2021-06-02 18:15:00";1640.909058
"113";"2021-06-02 18:30:00";1640.909058
"114";"2021-06-02 18:45:00";1640.909058
"115";"2021-06-02 19:00:00";1640.909058
"116";"2021-06-02 19:15:00";1640.909058
"117";"2021-06-02 19:30:00";1640.909058
"118";"2021-06-02 19:45:00";1640.909058
"119";"2021-06-02 20:00:00";1640.90905545448
"120";"2021-06-02 20:15:00";1640.909058
"121";"2021-06-02 20:30:00";1640.909058
"122";"2021-06-02 20:45:00";1640.909058
"123";"2021-06-02 21:00:00";1640.909058
"124";"2021-06-02 21:15:00";1640.909058
"125";"2021-06-02 21:30:00";1640.909058
"126";"2021-06-02 21:45:00";1640.909058
"127";"2021-06-02 22:00:00";1640.93770533776
"128";"2021-06-02 22:15:00";1640.909058
"129";"2021-06-02 22:30:00";1640.909058
"130";"2021-06-02 22:45:00";1640.909058
"131";"2021-06-02 23:00:00";1640.909058
"132";"2021-06-02 23:15:00";1645.454956
"133";"2021-06-02 23:30:00";1640.909058
"134";"2021-06-02 23:45:00";1645.454956
"135";"2021-06-03 00:00:00";1646.95305190289
"136";"2021-06-03 00:15:00";1645.454956
"137";"2021-06-03 00:30:00";1645.454956
"138";"2021-06-03 00:45:00";1645.454956
"139";"2021-06-03 01:00:00";1645.454956
"140";"2021-06-03 01:15:00";1645.454956
"141";"2021-06-03 01:30:00";1645.454956
"142";"2021-06-03 01:45:00";1645.454956
"143";"2021-06-03 02:00:00";1645.454956
"144";"2021-06-03 02:15:00";1645.45782193843
"145";"2021-06-03 02:30:00";1645.454956
"146";"2021-06-03 02:45:00";1645.454956
"147";"2021-06-03 03:00:00";1645.454956
"148";"2021-06-03 03:15:00";1645.454956
"149";"2021-06-03 03:30:00";1645.454956
"150";"2021-06-03 03:45:00";1645.454956
"151";"2021-06-03 04:00:00";1654.545044
"152";"2021-06-03 04:15:00";1656.78101637893
"153";"2021-06-03 04:30:00";1654.545044
"154";"2021-06-03 04:45:00";1654.545044
"155";"2021-06-03 05:00:00";1654.545044
"156";"2021-06-03 05:15:00";1654.545044
"157";"2021-06-03 05:30:00";1654.545044
"158";"2021-06-03 05:45:00";1654.545044
"159";"2021-06-03 06:00:00";1654.545044
"160";"2021-06-03 06:15:00";1654.545044
"161";"2021-06-03 06:30:00";1654.54492275571
"162";"2021-06-03 06:45:00";1654.545044
"163";"2021-06-03 07:00:00";1654.545044
"164";"2021-06-03 07:15:00";1654.545044
"165";"2021-06-03 07:30:00";1654.545044
"166";"2021-06-03 07:45:00";1654.545044
"167";"2021-06-03 08:00:00";1654.545044
"168";"2021-06-03 08:15:00";1654.545044
"169";"2021-06-03 08:30:00";1656.50865427291
"170";"2021-06-03 08:45:00";1654.545044
"171";"2021-06-03 09:00:00";1645.454956
"172";"2021-06-03 09:15:00";1640.909058
"173";"2021-06-03 09:30:00";1640.909058
"174";"2021-06-03 09:45:00";1645.454956
"175";"2021-06-03 10:00:00";1640.909058
"176";"2021-06-03 10:15:00";1640.909058
"177";"2021-06-03 10:30:00";1640.909058
"178";"2021-06-03 10:45:00";1640.16588481188
"179";"2021-06-03 11:00:00";1640.909058
"180";"2021-06-03 11:15:00";1640.909058
"181";"2021-06-03 11:30:00";1631.817993
"182";"2021-06-03 11:45:00";1631.817993
