"date";"T1B3"
"1";"2021-06-01 14:30:00";5734.849121
"2";"2021-06-01 14:45:00";5727.272949
"3";"2021-06-01 15:00:00";5734.849121
"4";"2021-06-01 15:15:00";5719.698242
"5";"2021-06-01 15:30:00";5719.698242
"6";"2021-06-01 15:45:00";5719.698242
"7";"2021-06-01 16:00:00";5719.698242
"8";"2021-06-01 16:15:00";5719.77873258796
"9";"2021-06-01 16:30:00";5719.698242
"10";"2021-06-01 16:45:00";5719.698242
"11";"2021-06-01 17:00:00";5719.698242
"12";"2021-06-01 17:15:00";5719.698242
"13";"2021-06-01 17:30:00";5719.698242
"14";"2021-06-01 17:45:00";5719.698242
"15";"2021-06-01 18:00:00";5719.698242
"16";"2021-06-01 18:15:00";5719.698242
"17";"2021-06-01 18:30:00";5719.69824391645
"18";"2021-06-01 18:45:00";5719.698242
"19";"2021-06-01 19:00:00";5719.698242
"20";"2021-06-01 19:15:00";5719.698242
"21";"2021-06-01 19:30:00";5719.698242
"22";"2021-06-01 19:45:00";5719.698242
"23";"2021-06-01 20:00:00";5719.698242
"24";"2021-06-01 20:15:00";5719.698242
"25";"2021-06-01 20:30:00";5719.69824171637
"26";"2021-06-01 20:45:00";5719.698242
"27";"2021-06-01 21:00:00";5719.698242
"28";"2021-06-01 21:15:00";5719.698242
"29";"2021-06-01 21:30:00";5719.698242
"30";"2021-06-01 21:45:00";5719.698242
"31";"2021-06-01 22:00:00";5719.698242
"32";"2021-06-01 22:15:00";5719.698242
"33";"2021-06-01 22:30:00";5719.698242
"34";"2021-06-01 22:45:00";5719.68633669893
"35";"2021-06-01 23:00:00";5719.698242
"36";"2021-06-01 23:15:00";5719.698242
"37";"2021-06-01 23:30:00";5719.698242
"38";"2021-06-01 23:45:00";5719.698242
"39";"2021-06-02 00:00:00";5719.698242
"40";"2021-06-02 00:15:00";5727.272949
"41";"2021-06-02 00:30:00";5719.698242
"42";"2021-06-02 00:45:00";5717.33577446655
"43";"2021-06-02 01:00:00";5719.698242
"44";"2021-06-02 01:15:00";5719.698242
"45";"2021-06-02 01:30:00";5719.698242
"46";"2021-06-02 01:45:00";5719.698242
"47";"2021-06-02 02:00:00";5719.698242
"48";"2021-06-02 02:15:00";5719.698242
"49";"2021-06-02 02:30:00";5719.698242
"50";"2021-06-02 02:45:00";5719.698242
"51";"2021-06-02 03:00:00";5719.69818575144
"52";"2021-06-02 03:15:00";5719.698242
"53";"2021-06-02 03:30:00";5719.698242
"54";"2021-06-02 03:45:00";5719.698242
"55";"2021-06-02 04:00:00";5719.698242
"56";"2021-06-02 04:15:00";5719.698242
"57";"2021-06-02 04:30:00";5719.698242
"58";"2021-06-02 04:45:00";5719.698242
"59";"2021-06-02 05:00:00";5719.69824200366
"60";"2021-06-02 05:15:00";5719.698242
"61";"2021-06-02 05:30:00";5719.698242
"62";"2021-06-02 05:45:00";5719.698242
"63";"2021-06-02 06:00:00";5719.698242
"64";"2021-06-02 06:15:00";5719.698242
"65";"2021-06-02 06:30:00";5719.698242
"66";"2021-06-02 06:45:00";5719.698242
"67";"2021-06-02 07:00:00";5719.698242
"68";"2021-06-02 07:15:00";5719.69818575144
"69";"2021-06-02 07:30:00";5719.698242
"70";"2021-06-02 07:45:00";5719.698242
"71";"2021-06-02 08:00:00";5719.698242
"72";"2021-06-02 08:15:00";5719.698242
"73";"2021-06-02 08:30:00";5719.698242
"74";"2021-06-02 08:45:00";5719.698242
"75";"2021-06-02 09:00:00";5719.698242
"76";"2021-06-02 09:15:00";5720.33126333345
"77";"2021-06-02 09:30:00";5719.698242
"78";"2021-06-02 09:45:00";5719.698242
"79";"2021-06-02 10:00:00";5727.272949
"80";"2021-06-02 10:15:00";5719.698242
"81";"2021-06-02 10:30:00";5719.698242
"82";"2021-06-02 10:45:00";5719.698242
"83";"2021-06-02 11:00:00";5719.698242
"84";"2021-06-02 11:15:00";5719.698242
"85";"2021-06-02 11:30:00";5719.68891942422
"86";"2021-06-02 11:45:00";5719.698242
"87";"2021-06-02 12:00:00";5719.698242
"88";"2021-06-02 12:15:00";5719.698242
"89";"2021-06-02 12:30:00";5719.698242
"90";"2021-06-02 12:45:00";5719.698242
"91";"2021-06-02 13:00:00";5719.698242
"92";"2021-06-02 13:15:00";5727.272949
"93";"2021-06-02 13:30:00";5722.81667545254
"94";"2021-06-02 13:45:00";5719.698242
"95";"2021-06-02 14:00:00";5727.272949
"96";"2021-06-02 14:15:00";5719.698242
"97";"2021-06-02 14:30:00";5727.272949
"98";"2021-06-02 14:45:00";5719.698242
"99";"2021-06-02 15:00:00";5719.698242
"100";"2021-06-02 15:15:00";5719.698242
"101";"2021-06-02 15:30:00";5719.698242
"102";"2021-06-02 15:45:00";5717.38452013772
"103";"2021-06-02 16:00:00";5719.698242
"104";"2021-06-02 16:15:00";5727.272949
"105";"2021-06-02 16:30:00";5719.698242
"106";"2021-06-02 16:45:00";5719.698242
"107";"2021-06-02 17:00:00";5719.698242
"108";"2021-06-02 17:15:00";5719.698242
"109";"2021-06-02 17:30:00";5719.698242
"110";"2021-06-02 17:45:00";5719.68633236752
"111";"2021-06-02 18:00:00";5719.698242
"112";"2021-06-02 18:15:00";5719.698242
"113";"2021-06-02 18:30:00";5719.698242
"114";"2021-06-02 18:45:00";5719.698242
"115";"2021-06-02 19:00:00";5719.698242
"116";"2021-06-02 19:15:00";5719.698242
"117";"2021-06-02 19:30:00";5719.698242
"118";"2021-06-02 19:45:00";5719.698242
"119";"2021-06-02 20:00:00";5719.69824152025
"120";"2021-06-02 20:15:00";5719.698242
"121";"2021-06-02 20:30:00";5719.698242
"122";"2021-06-02 20:45:00";5719.698242
"123";"2021-06-02 21:00:00";5719.698242
"124";"2021-06-02 21:15:00";5719.698242
"125";"2021-06-02 21:30:00";5719.698242
"126";"2021-06-02 21:45:00";5719.698242
"127";"2021-06-02 22:00:00";5719.70044995515
"128";"2021-06-02 22:15:00";5719.698242
"129";"2021-06-02 22:30:00";5719.698242
"130";"2021-06-02 22:45:00";5719.698242
"131";"2021-06-02 23:00:00";5719.698242
"132";"2021-06-02 23:15:00";5719.698242
"133";"2021-06-02 23:30:00";5719.698242
"134";"2021-06-02 23:45:00";5727.272949
"135";"2021-06-03 00:00:00";5730.82977345977
"136";"2021-06-03 00:15:00";5727.272949
"137";"2021-06-03 00:30:00";5719.698242
"138";"2021-06-03 00:45:00";5719.698242
"139";"2021-06-03 01:00:00";5727.272949
"140";"2021-06-03 01:15:00";5719.698242
"141";"2021-06-03 01:30:00";5719.698242
"142";"2021-06-03 01:45:00";5719.698242
"143";"2021-06-03 02:00:00";5719.698242
"144";"2021-06-03 02:15:00";5719.74303780008
"145";"2021-06-03 02:30:00";5719.698242
"146";"2021-06-03 02:45:00";5719.698242
"147";"2021-06-03 03:00:00";5719.698242
"148";"2021-06-03 03:15:00";5719.698242
"149";"2021-06-03 03:30:00";5719.698242
"150";"2021-06-03 03:45:00";5719.698242
"151";"2021-06-03 04:00:00";5719.698242
"152";"2021-06-03 04:15:00";5720.37664647327
"153";"2021-06-03 04:30:00";5719.698242
"154";"2021-06-03 04:45:00";5719.698242
"155";"2021-06-03 05:00:00";5727.272949
"156";"2021-06-03 05:15:00";5719.698242
"157";"2021-06-03 05:30:00";5727.272949
"158";"2021-06-03 05:45:00";5719.698242
"159";"2021-06-03 06:00:00";5719.698242
"160";"2021-06-03 06:15:00";5719.698242
"161";"2021-06-03 06:30:00";5717.14470535815
"162";"2021-06-03 06:45:00";5719.698242
"163";"2021-06-03 07:00:00";5727.272949
"164";"2021-06-03 07:15:00";5719.698242
"165";"2021-06-03 07:30:00";5719.698242
"166";"2021-06-03 07:45:00";5719.698242
"167";"2021-06-03 08:00:00";5727.272949
"168";"2021-06-03 08:15:00";5727.272949
"169";"2021-06-03 08:30:00";5722.97445900194
"170";"2021-06-03 08:45:00";5719.698242
"171";"2021-06-03 09:00:00";5719.698242
"172";"2021-06-03 09:15:00";5719.698242
"173";"2021-06-03 09:30:00";5719.698242
"174";"2021-06-03 09:45:00";5719.698242
"175";"2021-06-03 10:00:00";5719.698242
"176";"2021-06-03 10:15:00";5719.698242
"177";"2021-06-03 10:30:00";5719.698242
"178";"2021-06-03 10:45:00";5719.69829746074
"179";"2021-06-03 11:00:00";5719.698242
"180";"2021-06-03 11:15:00";5719.698242
"181";"2021-06-03 11:30:00";5719.698242
"182";"2021-06-03 11:45:00";5719.698242
"183";"2021-06-03 12:00:00";5719.698242
"184";"2021-06-03 12:15:00";5719.698242
"185";"2021-06-03 12:30:00";5719.698242
"186";"2021-06-03 12:45:00";5719.69824199507
"187";"2021-06-03 13:00:00";5719.698242
"188";"2021-06-03 13:15:00";5719.698242
"189";"2021-06-03 13:30:00";5719.698242
"190";"2021-06-03 13:45:00";5719.698242
"191";"2021-06-03 14:00:00";5719.698242
"192";"2021-06-03 14:15:00";5719.698242
"193";"2021-06-03 14:30:00";5719.698242
"194";"2021-06-03 14:45:00";5719.698242
"195";"2021-06-03 15:00:00";5719.698242
"196";"2021-06-03 15:15:00";5719.698242
"197";"2021-06-03 15:30:00";5719.698242
"198";"2021-06-03 15:45:00";5719.698242
"199";"2021-06-03 16:00:00";5719.698242
"200";"2021-06-03 16:15:00";5719.698242
"201";"2021-06-03 16:30:00";5719.698242
"202";"2021-06-03 16:45:00";5719.698242
"203";"2021-06-03 17:00:00";5719.69824199866
"204";"2021-06-03 17:15:00";5719.698242
"205";"2021-06-03 17:30:00";5719.698242
"206";"2021-06-03 17:45:00";5719.698242
"207";"2021-06-03 18:00:00";5719.698242
"208";"2021-06-03 18:15:00";5719.698242
"209";"2021-06-03 18:30:00";5719.698242
"210";"2021-06-03 18:45:00";5719.698242
"211";"2021-06-03 19:00:00";5719.698242
"212";"2021-06-03 19:15:00";5719.69818575056
"213";"2021-06-03 19:30:00";5719.698242
"214";"2021-06-03 19:45:00";5719.698242
"215";"2021-06-03 20:00:00";5719.698242
"216";"2021-06-03 20:15:00";5719.698242
"217";"2021-06-03 20:30:00";5719.698242
"218";"2021-06-03 20:45:00";5719.698242
"219";"2021-06-03 21:00:00";5719.698242
"220";"2021-06-03 21:15:00";5720.33127318253
"221";"2021-06-03 21:30:00";5719.698242
"222";"2021-06-03 21:45:00";5719.698242
"223";"2021-06-03 22:00:00";5727.272949
"224";"2021-06-03 22:15:00";5719.698242
"225";"2021-06-03 22:30:00";5719.698242
"226";"2021-06-03 22:45:00";5719.698242
"227";"2021-06-03 23:00:00";5719.698242
"228";"2021-06-03 23:15:00";5719.57730361611
"229";"2021-06-03 23:30:00";5719.698242
"230";"2021-06-03 23:45:00";5719.698242
"231";"2021-06-04 00:00:00";5719.698242
"232";"2021-06-04 00:15:00";5727.272949
"233";"2021-06-04 00:30:00";5719.698242
"234";"2021-06-04 00:45:00";5719.698242
"235";"2021-06-04 01:00:00";5727.272949
"236";"2021-06-04 01:15:00";5719.698242
"237";"2021-06-04 01:30:00";5723.03179159631
"238";"2021-06-04 01:45:00";5727.272949
"239";"2021-06-04 02:00:00";5719.698242
"240";"2021-06-04 02:15:00";5719.698242
"241";"2021-06-04 02:30:00";5719.698242
"242";"2021-06-04 02:45:00";5719.698242
"243";"2021-06-04 03:00:00";5719.698242
"244";"2021-06-04 03:15:00";5719.698242
"245";"2021-06-04 03:30:00";5719.70105872918
"246";"2021-06-04 03:45:00";5719.698242
"247";"2021-06-04 04:00:00";5719.698242
"248";"2021-06-04 04:15:00";5719.698242
"249";"2021-06-04 04:30:00";5719.698242
"250";"2021-06-04 04:45:00";5719.698242
"251";"2021-06-04 05:00:00";5719.698242
"252";"2021-06-04 05:15:00";5719.698242
"253";"2021-06-04 05:30:00";5719.698242
"254";"2021-06-04 05:45:00";5719.69824206706
"255";"2021-06-04 06:00:00";5719.698242
"256";"2021-06-04 06:15:00";5719.698242
"257";"2021-06-04 06:30:00";5719.698242
"258";"2021-06-04 06:45:00";5719.698242
"259";"2021-06-04 07:00:00";5719.698242
"260";"2021-06-04 07:15:00";5719.698242
"261";"2021-06-04 07:30:00";5719.698242
"262";"2021-06-04 07:45:00";5719.69824206216
"263";"2021-06-04 08:00:00";5719.698242
"264";"2021-06-04 08:15:00";5719.698242
"265";"2021-06-04 08:30:00";5719.698242
"266";"2021-06-04 08:45:00";5719.698242
"267";"2021-06-04 09:00:00";5719.698242
"268";"2021-06-04 09:15:00";5719.698242
"269";"2021-06-04 09:30:00";5719.698242
"270";"2021-06-04 09:45:00";5719.698242
"271";"2021-06-04 10:00:00";5719.70085284469
"272";"2021-06-04 10:15:00";5719.698242
"273";"2021-06-04 10:30:00";5719.698242
"274";"2021-06-04 10:45:00";5719.698242
"275";"2021-06-04 11:00:00";5719.698242
"276";"2021-06-04 11:15:00";5719.698242
"277";"2021-06-04 11:30:00";5719.698242
"278";"2021-06-04 11:45:00";5727.272949
"279";"2021-06-04 12:00:00";5725.34881572924
"280";"2021-06-04 12:15:00";5719.698242
"281";"2021-06-04 12:30:00";5719.698242
"282";"2021-06-04 12:45:00";5719.698242
"283";"2021-06-04 13:00:00";5719.698242
"284";"2021-06-04 13:15:00";5719.698242
"285";"2021-06-04 13:30:00";5719.698242
"286";"2021-06-04 13:45:00";5719.698242
"287";"2021-06-04 14:00:00";5719.6978240388
"288";"2021-06-04 14:15:00";5719.698242
"289";"2021-06-04 14:30:00";5719.698242
"290";"2021-06-04 14:45:00";5719.698242
"291";"2021-06-04 15:00:00";5719.698242
"292";"2021-06-04 15:15:00";5719.698242
"293";"2021-06-04 15:30:00";5719.698242
"294";"2021-06-04 15:45:00";5719.698242
"295";"2021-06-04 16:00:00";5719.698242
"296";"2021-06-04 16:15:00";5719.69824199004
"297";"2021-06-04 16:30:00";5719.698242
"298";"2021-06-04 16:45:00";5719.698242
"299";"2021-06-04 17:00:00";5719.698242
"300";"2021-06-04 17:15:00";5719.698242
"301";"2021-06-04 17:30:00";5719.698242
"302";"2021-06-04 17:45:00";5719.698242
"303";"2021-06-04 18:00:00";5719.698242
"304";"2021-06-04 18:15:00";5719.69824205123
"305";"2021-06-04 18:30:00";5719.698242
"306";"2021-06-04 18:45:00";5719.698242
"307";"2021-06-04 19:00:00";5719.698242
"308";"2021-06-04 19:15:00";5719.698242
"309";"2021-06-04 19:30:00";5719.698242
"310";"2021-06-04 19:45:00";5719.698242
"311";"2021-06-04 20:00:00";5719.698242
"312";"2021-06-04 20:15:00";5719.698242
"313";"2021-06-04 20:30:00";5719.70039370159
"314";"2021-06-04 20:45:00";5719.698242
"315";"2021-06-04 21:00:00";5719.698242
"316";"2021-06-04 21:15:00";5719.698242
"317";"2021-06-04 21:30:00";5719.698242
"318";"2021-06-04 21:45:00";5719.698242
"319";"2021-06-04 22:00:00";5719.698242
"320";"2021-06-04 22:15:00";5727.272949
"321";"2021-06-04 22:30:00";5731.46285047145
"322";"2021-06-04 22:45:00";5727.272949
"323";"2021-06-04 23:00:00";5719.698242
"324";"2021-06-04 23:15:00";5727.272949
"325";"2021-06-04 23:30:00";5727.272949
"326";"2021-06-04 23:45:00";5719.698242
"327";"2021-06-05 00:00:00";5719.698242
"328";"2021-06-05 00:15:00";5719.698242
"329";"2021-06-05 00:30:00";5719.698242
"330";"2021-06-05 00:45:00";5723.01906738867
"331";"2021-06-05 01:00:00";5727.272949
"332";"2021-06-05 01:15:00";5727.272949
"333";"2021-06-05 01:30:00";5719.698242
"334";"2021-06-05 01:45:00";5719.698242
"335";"2021-06-05 02:00:00";5719.698242
"336";"2021-06-05 02:15:00";5719.698242
"337";"2021-06-05 02:30:00";5719.7608385051
"338";"2021-06-05 02:45:00";5719.73564010621
"339";"2021-06-05 03:00:00";5719.698242
"340";"2021-06-05 03:15:00";5719.698242
"341";"2021-06-05 03:30:00";5719.698242
"342";"2021-06-05 03:45:00";5719.698242
"343";"2021-06-05 04:00:00";5719.698242
"344";"2021-06-05 04:15:00";5719.698242
"345";"2021-06-05 04:30:00";5719.698242
"346";"2021-06-05 04:45:00";5719.698242
"347";"2021-06-05 05:00:00";5719.68894928697
"348";"2021-06-05 05:15:00";5719.698242
"349";"2021-06-05 05:30:00";5719.698242
"350";"2021-06-05 05:45:00";5719.698242
"351";"2021-06-05 06:00:00";5719.698242
"352";"2021-06-05 06:15:00";5719.698242
"353";"2021-06-05 06:30:00";5727.272949
"354";"2021-06-05 06:45:00";5727.272949
"355";"2021-06-05 07:00:00";5722.97465279464
"356";"2021-06-05 07:15:00";5719.698242
"357";"2021-06-05 07:30:00";5719.698242
"358";"2021-06-05 07:45:00";5719.698242
"359";"2021-06-05 08:00:00";5719.698242
"360";"2021-06-05 08:15:00";5719.698242
"361";"2021-06-05 08:30:00";5727.272949
"362";"2021-06-05 08:45:00";5719.698242
"363";"2021-06-05 09:00:00";5714.97309758673
"364";"2021-06-05 09:15:00";5719.698242
"365";"2021-06-05 09:30:00";5727.272949
"366";"2021-06-05 09:45:00";5719.698242
"367";"2021-06-05 10:00:00";5719.698242
"368";"2021-06-05 10:15:00";5719.698242
"369";"2021-06-05 10:30:00";5719.698242
"370";"2021-06-05 10:45:00";5719.698242
"371";"2021-06-05 11:00:00";5719.698242
"372";"2021-06-05 11:15:00";5719.70097293353
"373";"2021-06-05 11:30:00";5719.698242
"374";"2021-06-05 11:45:00";5719.698242
"375";"2021-06-05 12:00:00";5719.698242
"376";"2021-06-05 12:15:00";5719.698242
"377";"2021-06-05 12:30:00";5719.698242
"378";"2021-06-05 12:45:00";5719.698242
"379";"2021-06-05 13:00:00";5719.698242
"380";"2021-06-05 13:15:00";5725.17851499486
