"date";"T2A3"
"1";"2021-06-01 14:30:00";3022.727051
"2";"2021-06-01 14:45:00";3015.150879
"3";"2021-06-01 15:00:00";3022.727051
"4";"2021-06-01 15:15:00";3015.150879
"5";"2021-06-01 15:30:00";3022.727051
"6";"2021-06-01 15:45:00";3015.150879
"7";"2021-06-01 16:00:00";3015.150879
"8";"2021-06-01 16:15:00";3016.49547439768
"9";"2021-06-01 16:30:00";3015.150879
"10";"2021-06-01 16:45:00";3015.150879
"11";"2021-06-01 17:00:00";3022.727051
"12";"2021-06-01 17:15:00";3015.150879
"13";"2021-06-01 17:30:00";3022.727051
"14";"2021-06-01 17:45:00";3022.727051
"15";"2021-06-01 18:00:00";3015.150879
"16";"2021-06-01 18:15:00";3015.150879
"17";"2021-06-01 18:30:00";3015.6022301138
"18";"2021-06-01 18:45:00";3015.150879
"19";"2021-06-01 19:00:00";3015.150879
"20";"2021-06-01 19:15:00";3015.150879
"21";"2021-06-01 19:30:00";3015.150879
"22";"2021-06-01 19:45:00";3015.150879
"23";"2021-06-01 20:00:00";3015.150879
"24";"2021-06-01 20:15:00";3015.150879
"25";"2021-06-01 20:30:00";3015.13869426713
"26";"2021-06-01 20:45:00";3015.150879
"27";"2021-06-01 21:00:00";3015.150879
"28";"2021-06-01 21:15:00";3015.150879
"29";"2021-06-01 21:30:00";3015.150879
"30";"2021-06-01 21:45:00";3015.150879
"31";"2021-06-01 22:00:00";3022.727051
"32";"2021-06-01 22:15:00";3015.150879
"33";"2021-06-01 22:30:00";3015.150879
"34";"2021-06-01 22:45:00";3016.46208265161
"35";"2021-06-01 23:00:00";3015.150879
"36";"2021-06-01 23:15:00";3015.150879
"37";"2021-06-01 23:30:00";3022.727051
"38";"2021-06-01 23:45:00";3015.150879
"39";"2021-06-02 00:00:00";3022.727051
"40";"2021-06-02 00:15:00";3015.150879
"41";"2021-06-02 00:30:00";3015.150879
"42";"2021-06-02 00:45:00";3021.99246297771
"43";"2021-06-02 01:00:00";3022.727051
"44";"2021-06-02 01:15:00";3015.150879
"45";"2021-06-02 01:30:00";3022.727051
"46";"2021-06-02 01:45:00";3022.727051
"47";"2021-06-02 02:00:00";3022.727051
"48";"2021-06-02 02:15:00";3015.150879
"49";"2021-06-02 02:30:00";3022.727051
"50";"2021-06-02 02:45:00";3022.727051
"51";"2021-06-02 03:00:00";3018.80193417439
"52";"2021-06-02 03:15:00";3015.150879
"53";"2021-06-02 03:30:00";3015.150879
"54";"2021-06-02 03:45:00";3022.727051
"55";"2021-06-02 04:00:00";3022.727051
"56";"2021-06-02 04:15:00";3022.727051
"57";"2021-06-02 04:30:00";3022.727051
"58";"2021-06-02 04:45:00";3022.727051
"59";"2021-06-02 05:00:00";3022.61163429611
"60";"2021-06-02 05:15:00";3022.727051
"61";"2021-06-02 05:30:00";3022.727051
"62";"2021-06-02 05:45:00";3022.727051
"63";"2021-06-02 06:00:00";3030.302979
"64";"2021-06-02 06:15:00";3030.302979
"65";"2021-06-02 06:30:00";3022.727051
"66";"2021-06-02 06:45:00";3022.727051
"67";"2021-06-02 07:00:00";3030.302979
"68";"2021-06-02 07:15:00";3034.35757833797
"69";"2021-06-02 07:30:00";3030.302979
"70";"2021-06-02 07:45:00";3022.727051
"71";"2021-06-02 08:00:00";3030.302979
"72";"2021-06-02 08:15:00";3030.302979
"73";"2021-06-02 08:30:00";3022.727051
"74";"2021-06-02 08:45:00";3030.302979
