"date";"T2A4"
"1";"2021-06-01 14:30:00";4803.030762
"2";"2021-06-01 14:45:00";4810.605957
"3";"2021-06-01 15:00:00";4803.030762
"4";"2021-06-01 15:15:00";4803.030762
"5";"2021-06-01 15:30:00";4803.030762
"6";"2021-06-01 15:45:00";4803.030762
"7";"2021-06-01 16:00:00";4795.455078
"8";"2021-06-01 16:15:00";4797.38180285135
"9";"2021-06-01 16:30:00";4803.030762
"10";"2021-06-01 16:45:00";4803.030762
"11";"2021-06-01 17:00:00";4803.030762
"12";"2021-06-01 17:15:00";4803.030762
"13";"2021-06-01 17:30:00";4803.030762
"14";"2021-06-01 17:45:00";4795.455078
"15";"2021-06-01 18:00:00";4803.030762
"16";"2021-06-01 18:15:00";4803.030762
"17";"2021-06-01 18:30:00";4794.6679146091
"18";"2021-06-01 18:45:00";4795.455078
"19";"2021-06-01 19:00:00";4818.182129
"20";"2021-06-01 19:15:00";4848.484863
"21";"2021-06-01 19:30:00";4871.211914
"22";"2021-06-01 19:45:00";4886.36377
"23";"2021-06-01 20:00:00";4901.515137
"24";"2021-06-01 20:15:00";4901.515137
"25";"2021-06-01 20:30:00";4899.24465801742
"26";"2021-06-01 20:45:00";4901.515137
"27";"2021-06-01 21:00:00";4909.091797
"28";"2021-06-01 21:15:00";4916.666992
"29";"2021-06-01 21:30:00";4924.243164
"30";"2021-06-01 21:45:00";4931.818848
"31";"2021-06-01 22:00:00";4931.818848
"32";"2021-06-01 22:15:00";4931.818848
"33";"2021-06-01 22:30:00";4939.394043
"34";"2021-06-01 22:45:00";4949.30460514613
"35";"2021-06-01 23:00:00";4954.545898
"36";"2021-06-01 23:15:00";4954.545898
"37";"2021-06-01 23:30:00";4962.121094
"38";"2021-06-01 23:45:00";4962.121094
"39";"2021-06-02 00:00:00";4962.121094
"40";"2021-06-02 00:15:00";4962.121094
"41";"2021-06-02 00:30:00";4962.121094
"42";"2021-06-02 00:45:00";4959.81576715572
"43";"2021-06-02 01:00:00";4962.121094
"44";"2021-06-02 01:15:00";4969.698242
"45";"2021-06-02 01:30:00";4962.121094
"46";"2021-06-02 01:45:00";4962.121094
"47";"2021-06-02 02:00:00";4969.698242
"48";"2021-06-02 02:15:00";4962.121094
"49";"2021-06-02 02:30:00";4969.698242
"50";"2021-06-02 02:45:00";4969.698242
"51";"2021-06-02 03:00:00";4968.89858406905
"52";"2021-06-02 03:15:00";4969.698242
"53";"2021-06-02 03:30:00";4969.698242
"54";"2021-06-02 03:45:00";4969.698242
"55";"2021-06-02 04:00:00";4977.272949
"56";"2021-06-02 04:15:00";4977.272949
"57";"2021-06-02 04:30:00";4977.272949
"58";"2021-06-02 04:45:00";4977.272949
"59";"2021-06-02 05:00:00";4977.23724681944
"60";"2021-06-02 05:15:00";4977.272949
"61";"2021-06-02 05:30:00";4977.272949
"62";"2021-06-02 05:45:00";4977.272949
"63";"2021-06-02 06:00:00";4977.272949
"64";"2021-06-02 06:15:00";4977.272949
"65";"2021-06-02 06:30:00";4977.272949
"66";"2021-06-02 06:45:00";4977.272949
"67";"2021-06-02 07:00:00";4977.272949
"68";"2021-06-02 07:15:00";4981.06061697073
"69";"2021-06-02 07:30:00";4984.849121
"70";"2021-06-02 07:45:00";4984.849121
"71";"2021-06-02 08:00:00";4984.849121
"72";"2021-06-02 08:15:00";4984.849121
"73";"2021-06-02 08:30:00";4984.849121
"74";"2021-06-02 08:45:00";4984.849121
"75";"2021-06-02 09:00:00";4984.849121
"76";"2021-06-02 09:15:00";4990.490946482
"77";"2021-06-02 09:30:00";4992.424805
"78";"2021-06-02 09:45:00";4984.849121
"79";"2021-06-02 10:00:00";4984.849121
"80";"2021-06-02 10:15:00";4984.849121
"81";"2021-06-02 10:30:00";4984.849121
"82";"2021-06-02 10:45:00";4992.424805
"83";"2021-06-02 11:00:00";4992.424805
"84";"2021-06-02 11:15:00";4992.424805
"85";"2021-06-02 11:30:00";4986.22593914547
"86";"2021-06-02 11:45:00";4984.849121
"87";"2021-06-02 12:00:00";4992.424805
"88";"2021-06-02 12:15:00";4984.849121
"89";"2021-06-02 12:30:00";4992.424805
"90";"2021-06-02 12:45:00";4984.849121
"91";"2021-06-02 13:00:00";4992.424805
"92";"2021-06-02 13:15:00";4984.849121
"93";"2021-06-02 13:30:00";4980.2267764361
"94";"2021-06-02 13:45:00";4984.849121
"95";"2021-06-02 14:00:00";4992.424805
"96";"2021-06-02 14:15:00";4992.424805
"97";"2021-06-02 14:30:00";5000
"98";"2021-06-02 14:45:00";4984.849121
"99";"2021-06-02 15:00:00";4992.424805
"100";"2021-06-02 15:15:00";4992.424805
"101";"2021-06-02 15:30:00";4984.849121
"102";"2021-06-02 15:45:00";4989.36383767446
"103";"2021-06-02 16:00:00";4992.424805
"104";"2021-06-02 16:15:00";4984.849121
"105";"2021-06-02 16:30:00";4992.424805
"106";"2021-06-02 16:45:00";4992.424805
"107";"2021-06-02 17:00:00";4992.424805
"108";"2021-06-02 17:15:00";4984.849121
"109";"2021-06-02 17:30:00";4992.424805
"110";"2021-06-02 17:45:00";4994.79674790859
"111";"2021-06-02 18:00:00";4992.424805
"112";"2021-06-02 18:15:00";4992.424805
"113";"2021-06-02 18:30:00";4992.424805
"114";"2021-06-02 18:45:00";4992.424805
"115";"2021-06-02 19:00:00";4992.424805
"116";"2021-06-02 19:15:00";4992.424805
"117";"2021-06-02 19:30:00";4984.849121
"118";"2021-06-02 19:45:00";4992.424805
"119";"2021-06-02 20:00:00";4997.11436671453
"120";"2021-06-02 20:15:00";4992.424805
"121";"2021-06-02 20:30:00";4984.849121
"122";"2021-06-02 20:45:00";4992.424805
"123";"2021-06-02 21:00:00";4992.424805
"124";"2021-06-02 21:15:00";4984.849121
"125";"2021-06-02 21:30:00";4984.849121
"126";"2021-06-02 21:45:00";4984.849121
"127";"2021-06-02 22:00:00";4988.0038608935
"128";"2021-06-02 22:15:00";4992.424805
"129";"2021-06-02 22:30:00";4992.424805
"130";"2021-06-02 22:45:00";4984.849121
"131";"2021-06-02 23:00:00";4984.849121
"132";"2021-06-02 23:15:00";4984.849121
"133";"2021-06-02 23:30:00";4992.424805
"134";"2021-06-02 23:45:00";4984.849121
"135";"2021-06-03 00:00:00";4980.15986381651
"136";"2021-06-03 00:15:00";4984.849121
"137";"2021-06-03 00:30:00";4992.424805
"138";"2021-06-03 00:45:00";4984.849121
"139";"2021-06-03 01:00:00";4984.849121
"140";"2021-06-03 01:15:00";4992.424805
"141";"2021-06-03 01:30:00";4984.849121
"142";"2021-06-03 01:45:00";4984.849121
"143";"2021-06-03 02:00:00";4984.849121
"144";"2021-06-03 02:15:00";4990.83322679707
"145";"2021-06-03 02:30:00";4992.424805
"146";"2021-06-03 02:45:00";4984.849121
"147";"2021-06-03 03:00:00";4992.424805
"148";"2021-06-03 03:15:00";4992.424805
"149";"2021-06-03 03:30:00";4992.424805
"150";"2021-06-03 03:45:00";4992.424805
"151";"2021-06-03 04:00:00";4992.424805
"152";"2021-06-03 04:15:00";4992.48498389287
"153";"2021-06-03 04:30:00";4992.424805
"154";"2021-06-03 04:45:00";4992.424805
"155";"2021-06-03 05:00:00";4992.424805
"156";"2021-06-03 05:15:00";4992.424805
"157";"2021-06-03 05:30:00";5000
"158";"2021-06-03 05:45:00";4992.424805
"159";"2021-06-03 06:00:00";5000
"160";"2021-06-03 06:15:00";5000
"161";"2021-06-03 06:30:00";4999.33109267847
"162";"2021-06-03 06:45:00";5000
"163";"2021-06-03 07:00:00";5000
"164";"2021-06-03 07:15:00";5000
"165";"2021-06-03 07:30:00";5000
"166";"2021-06-03 07:45:00";5000
"167";"2021-06-03 08:00:00";5000
"168";"2021-06-03 08:15:00";5000
"169";"2021-06-03 08:30:00";4999.99936205997
"170";"2021-06-03 08:45:00";5000
"171";"2021-06-03 09:00:00";5000
"172";"2021-06-03 09:15:00";5000
"173";"2021-06-03 09:30:00";5000
"174";"2021-06-03 09:45:00";5000
"175";"2021-06-03 10:00:00";5000
"176";"2021-06-03 10:15:00";5000
"177";"2021-06-03 10:30:00";5007.576172
"178";"2021-06-03 10:45:00";5005.74959924491
"179";"2021-06-03 11:00:00";5000
"180";"2021-06-03 11:15:00";5000
"181";"2021-06-03 11:30:00";5000
"182";"2021-06-03 11:45:00";4992.424805
"183";"2021-06-03 12:00:00";4984.849121
"184";"2021-06-03 12:15:00";4984.849121
"185";"2021-06-03 12:30:00";4984.849121
"186";"2021-06-03 12:45:00";4984.88258648534
"187";"2021-06-03 13:00:00";4984.849121
"188";"2021-06-03 13:15:00";4984.849121
"189";"2021-06-03 13:30:00";4984.849121
"190";"2021-06-03 13:45:00";4977.272949
"191";"2021-06-03 14:00:00";4977.272949
"192";"2021-06-03 14:15:00";4977.272949
"193";"2021-06-03 14:30:00";4969.698242
"194";"2021-06-03 14:45:00";4962.121094
"195";"2021-06-03 15:00:00";4958.35951309797
"196";"2021-06-03 15:15:00";4954.545898
"197";"2021-06-03 15:30:00";4946.970215
"198";"2021-06-03 15:45:00";4939.394043
"199";"2021-06-03 16:00:00";4931.818848
"200";"2021-06-03 16:15:00";4909.091797
"201";"2021-06-03 16:30:00";4901.515137
"202";"2021-06-03 16:45:00";4901.515137
"203";"2021-06-03 17:00:00";4897.86355709396
"204";"2021-06-03 17:15:00";4893.939941
"205";"2021-06-03 17:30:00";4893.939941
"206";"2021-06-03 17:45:00";4893.939941
"207";"2021-06-03 18:00:00";4893.939941
"208";"2021-06-03 18:15:00";4893.939941
"209";"2021-06-03 18:30:00";4886.36377
"210";"2021-06-03 18:45:00";4886.36377
"211";"2021-06-03 19:00:00";4886.36377
"212";"2021-06-03 19:15:00";4880.57155051556
"213";"2021-06-03 19:30:00";4878.788086
"214";"2021-06-03 19:45:00";4886.36377
"215";"2021-06-03 20:00:00";4886.36377
"216";"2021-06-03 20:15:00";4886.36377
"217";"2021-06-03 20:30:00";4886.36377
"218";"2021-06-03 20:45:00";4893.939941
"219";"2021-06-03 21:00:00";4901.515137
"220";"2021-06-03 21:15:00";4902.86245393587
"221";"2021-06-03 21:30:00";4901.515137
"222";"2021-06-03 21:45:00";4901.515137
"223";"2021-06-03 22:00:00";4901.515137
"224";"2021-06-03 22:15:00";4901.515137
"225";"2021-06-03 22:30:00";4901.515137
"226";"2021-06-03 22:45:00";4916.666992
"227";"2021-06-03 23:00:00";4931.818848
"228";"2021-06-03 23:15:00";4931.18574673339
"229";"2021-06-03 23:30:00";4931.818848
"230";"2021-06-03 23:45:00";4946.970215
"231";"2021-06-04 00:00:00";4954.545898
"232";"2021-06-04 00:15:00";4962.121094
"233";"2021-06-04 00:30:00";4962.121094
"234";"2021-06-04 00:45:00";4962.121094
"235";"2021-06-04 01:00:00";4962.121094
"236";"2021-06-04 01:15:00";4962.121094
"237";"2021-06-04 01:30:00";4964.0999493943
"238";"2021-06-04 01:45:00";4969.698242
"239";"2021-06-04 02:00:00";4977.272949
"240";"2021-06-04 02:15:00";4977.272949
"241";"2021-06-04 02:30:00";4977.272949
"242";"2021-06-04 02:45:00";4984.849121
"243";"2021-06-04 03:00:00";4977.272949
"244";"2021-06-04 03:15:00";4977.272949
"245";"2021-06-04 03:30:00";4981.71576777226
"246";"2021-06-04 03:45:00";4984.849121
"247";"2021-06-04 04:00:00";4984.849121
"248";"2021-06-04 04:15:00";4984.849121
"249";"2021-06-04 04:30:00";4984.849121
"250";"2021-06-04 04:45:00";4992.424805
"251";"2021-06-04 05:00:00";5000
"252";"2021-06-04 05:15:00";4992.424805
"253";"2021-06-04 05:30:00";4992.424805
"254";"2021-06-04 05:45:00";4993.52124717521
"255";"2021-06-04 06:00:00";4992.424805
"256";"2021-06-04 06:15:00";4992.424805
"257";"2021-06-04 06:30:00";5000
"258";"2021-06-04 06:45:00";5000
"259";"2021-06-04 07:00:00";5000
"260";"2021-06-04 07:15:00";5000
"261";"2021-06-04 07:30:00";5000
"262";"2021-06-04 07:45:00";4999.9959987302
"263";"2021-06-04 08:00:00";5000
"264";"2021-06-04 08:15:00";5000
"265";"2021-06-04 08:30:00";5000
"266";"2021-06-04 08:45:00";5000
"267";"2021-06-04 09:00:00";5000
"268";"2021-06-04 09:15:00";5007.576172
"269";"2021-06-04 09:30:00";5000
"270";"2021-06-04 09:45:00";5015.151855
"271";"2021-06-04 10:00:00";5015.59067685385
"272";"2021-06-04 10:15:00";5007.576172
"273";"2021-06-04 10:30:00";5007.576172
"274";"2021-06-04 10:45:00";5007.576172
"275";"2021-06-04 11:00:00";5015.151855
"276";"2021-06-04 11:15:00";5015.151855
"277";"2021-06-04 11:30:00";5015.151855
"278";"2021-06-04 11:45:00";5015.151855
"279";"2021-06-04 12:00:00";5011.19379188653
"280";"2021-06-04 12:15:00";5007.576172
"281";"2021-06-04 12:30:00";5007.576172
"282";"2021-06-04 12:45:00";5007.576172
"283";"2021-06-04 13:00:00";5015.151855
"284";"2021-06-04 13:15:00";5015.151855
"285";"2021-06-04 13:30:00";5015.151855
"286";"2021-06-04 13:45:00";5015.151855
"287";"2021-06-04 14:00:00";5014.6862325088
"288";"2021-06-04 14:15:00";5015.151855
"289";"2021-06-04 14:30:00";5015.151855
"290";"2021-06-04 14:45:00";5007.576172
"291";"2021-06-04 15:00:00";5000
"292";"2021-06-04 15:15:00";4984.849121
"293";"2021-06-04 15:30:00";4977.272949
"294";"2021-06-04 15:45:00";4969.698242
"295";"2021-06-04 16:00:00";4962.121094
"296";"2021-06-04 16:15:00";4960.32933170678
"297";"2021-06-04 16:30:00";4962.121094
"298";"2021-06-04 16:45:00";4962.121094
"299";"2021-06-04 17:00:00";4954.545898
"300";"2021-06-04 17:15:00";4939.394043
"301";"2021-06-04 17:30:00";4909.091797
"302";"2021-06-04 17:45:00";4893.939941
"303";"2021-06-04 18:00:00";4886.36377
"304";"2021-06-04 18:15:00";4881.23555746017
"305";"2021-06-04 18:30:00";4878.788086
"306";"2021-06-04 18:45:00";4878.788086
"307";"2021-06-04 19:00:00";4878.788086
"308";"2021-06-04 19:15:00";4878.788086
"309";"2021-06-04 19:30:00";4878.788086
"310";"2021-06-04 19:45:00";4878.788086
"311";"2021-06-04 20:00:00";4871.211914
"312";"2021-06-04 20:15:00";4871.211914
"313";"2021-06-04 20:30:00";4871.71191384405
"314";"2021-06-04 20:45:00";4871.211914
"315";"2021-06-04 21:00:00";4871.211914
"316";"2021-06-04 21:15:00";4871.211914
"317";"2021-06-04 21:30:00";4871.211914
"318";"2021-06-04 21:45:00";4871.211914
"319";"2021-06-04 22:00:00";4871.211914
"320";"2021-06-04 22:15:00";4871.211914
"321";"2021-06-04 22:30:00";4864.243961203
"322";"2021-06-04 22:45:00";4871.211914
"323";"2021-06-04 23:00:00";4901.515137
"324";"2021-06-04 23:15:00";4909.091797
"325";"2021-06-04 23:30:00";4909.091797
"326";"2021-06-04 23:45:00";4909.091797
"327";"2021-06-05 00:00:00";4916.666992
"328";"2021-06-05 00:15:00";4909.091797
"329";"2021-06-05 00:30:00";4924.243164
"330";"2021-06-05 00:45:00";4933.78220294135
"331";"2021-06-05 01:00:00";4931.818848
"332";"2021-06-05 01:15:00";4931.818848
"333";"2021-06-05 01:30:00";4954.545898
"334";"2021-06-05 01:45:00";4962.121094
"335";"2021-06-05 02:00:00";4969.698242
"336";"2021-06-05 02:15:00";4977.272949
"337";"2021-06-05 02:30:00";4979.78920867431
"338";"2021-06-05 02:45:00";4980.55850745797
"339";"2021-06-05 03:00:00";4984.849121
"340";"2021-06-05 03:15:00";4992.424805
"341";"2021-06-05 03:30:00";4992.424805
"342";"2021-06-05 03:45:00";5000
"343";"2021-06-05 04:00:00";5000
"344";"2021-06-05 04:15:00";5007.576172
"345";"2021-06-05 04:30:00";5007.576172
"346";"2021-06-05 04:45:00";5007.576172
"347";"2021-06-05 05:00:00";5007.58608132255
"348";"2021-06-05 05:15:00";5007.576172
"349";"2021-06-05 05:30:00";5007.576172
"350";"2021-06-05 05:45:00";5007.576172
"351";"2021-06-05 06:00:00";5015.151855
"352";"2021-06-05 06:15:00";5015.151855
"353";"2021-06-05 06:30:00";5015.151855
"354";"2021-06-05 06:45:00";5015.151855
"355";"2021-06-05 07:00:00";5019.40353980484
"356";"2021-06-05 07:15:00";5022.728027
"357";"2021-06-05 07:30:00";5022.728027
"358";"2021-06-05 07:45:00";5030.303223
"359";"2021-06-05 08:00:00";5030.303223
"360";"2021-06-05 08:15:00";5030.303223
"361";"2021-06-05 08:30:00";5030.303223
"362";"2021-06-05 08:45:00";5030.303223
"363";"2021-06-05 09:00:00";5028.44887728498
"364";"2021-06-05 09:15:00";5030.303223
"365";"2021-06-05 09:30:00";5037.878906
"366";"2021-06-05 09:45:00";5037.878906
"367";"2021-06-05 10:00:00";5037.878906
"368";"2021-06-05 10:15:00";5037.878906
"369";"2021-06-05 10:30:00";5037.878906
"370";"2021-06-05 10:45:00";5037.878906
"371";"2021-06-05 11:00:00";5045.455078
"372";"2021-06-05 11:15:00";5044.95887759293
"373";"2021-06-05 11:30:00";5045.455078
"374";"2021-06-05 11:45:00";5053.030762
"375";"2021-06-05 12:00:00";5045.455078
"376";"2021-06-05 12:15:00";5045.455078
"377";"2021-06-05 12:30:00";5045.455078
"378";"2021-06-05 12:45:00";5045.455078
"379";"2021-06-05 13:00:00";5053.030762
"380";"2021-06-05 13:15:00";5054.8822176838
"381";"2021-06-05 13:30:00";5053.030762
"382";"2021-06-05 13:45:00";5053.030762
"383";"2021-06-05 14:00:00";5053.030762
"384";"2021-06-05 14:15:00";5053.030762
"385";"2021-06-05 14:30:00";5053.030762
"386";"2021-06-05 14:45:00";5053.030762
"387";"2021-06-05 15:00:00";5053.030762
"388";"2021-06-05 15:15:00";5053.030762
"389";"2021-06-05 15:30:00";5056.81846003288
"390";"2021-06-05 15:45:00";5060.605957
"391";"2021-06-05 16:00:00";5060.605957
"392";"2021-06-05 16:15:00";5060.605957
"393";"2021-06-05 16:30:00";5060.605957
"394";"2021-06-05 16:45:00";5060.605957
"395";"2021-06-05 17:00:00";5060.605957
"396";"2021-06-05 17:15:00";5060.605957
"397";"2021-06-05 17:30:00";5059.97058594174
"398";"2021-06-05 17:45:00";5060.605957
"399";"2021-06-05 18:00:00";5060.605957
"400";"2021-06-05 18:15:00";5053.030762
"401";"2021-06-05 18:30:00";5060.605957
"402";"2021-06-05 18:45:00";5060.605957
"403";"2021-06-05 19:00:00";5060.605957
"404";"2021-06-05 19:15:00";5053.030762
"405";"2021-06-05 19:30:00";5053.030762
"406";"2021-06-05 19:45:00";5053.40841214112
"407";"2021-06-05 20:00:00";5053.030762
