"datetime","value"
2017-01-08 04:45:00,6560.605957
2017-01-08 05:00:00,6563.6364258
2017-01-08 05:15:00,6565.1516602
2017-01-08 05:30:00,6566.6668946
2017-01-08 05:45:00,6568.182129
2017-01-08 06:15:00,6568.182129
2017-01-08 06:30:00,6568.182129
2017-01-08 06:45:00,6568.182129
2017-01-08 07:00:00,6568.182129
2017-01-08 07:15:00,6568.182129
2017-01-08 07:30:00,6566.6668946
2017-01-08 07:45:00,6563.6364258
2017-01-08 08:00:00,6559.0908204
2017-01-08 08:15:00,6553.0301758
2017-01-08 08:30:00,6546.9695312
2017-01-08 08:45:00,6540.9089844
2017-01-08 09:00:00,6534.8484376
2017-01-08 09:15:00,6528.7879882
2017-01-08 09:45:00,6522.7274414
2017-01-08 10:00:00,6516.6668946
2017-01-08 10:15:00,6510.60625
2017-01-08 10:30:00,6504.5456054
2017-01-08 10:45:00,6496.9698242
2017-01-08 11:00:00,6490.9091796
2017-01-08 11:15:00,6481.818164
2017-01-08 11:30:00,6472.7273436
2017-01-08 11:45:00,6462.1213866
2017-01-08 12:00:00,6454.5456054
2017-01-08 12:15:00,6445.4545898
2017-01-08 12:30:00,6436.3637694
2017-01-08 12:45:00,6425.7576172
2017-01-08 13:15:00,6416.6667968
2017-01-08 13:30:00,6406.0607422
2017-01-08 13:45:00,6395.4547852
2017-01-08 14:00:00,6387.879004
2017-01-08 14:15:00,6383.3335938
2017-01-08 14:30:00,6380.3032228
2017-01-08 14:45:00,6378.788086
2017-01-08 15:00:00,6378.788086
2017-01-08 15:15:00,6381.818457
2017-01-08 15:30:00,6384.848828
2017-01-08 15:45:00,6387.879199
2017-01-08 16:00:00,6392.4246092
2017-01-08 16:30:00,6398.485156
2017-01-08 16:45:00,6404.5456054
2017-01-08 17:00:00,6413.6364258
2017-01-08 17:15:00,6425.7576172
2017-01-08 17:30:00,6439.3939452
2017-01-08 17:45:00,6454.5454102
2017-01-08 18:00:00,6468.1817382
2017-01-08 18:15:00,6483.3333006
2017-01-08 18:30:00,6496.9695312
2017-01-08 18:45:00,6509.0908204
2017-01-08 19:00:00,6519.6969726
2017-01-08 19:15:00,6530.3030274
2017-01-08 19:30:00,6539.3938478
2017-01-08 20:00:00,6548.4848634
2017-01-08 20:15:00,6556.0606446
2017-01-08 20:30:00,6562.1212892
2017-01-08 20:45:00,6565.1516602
2017-01-08 21:00:00,6566.6668946
2017-01-08 21:15:00,6566.6668946
2017-01-08 21:30:00,6566.6668946
2017-01-08 21:45:00,6568.1820314
2017-01-08 22:00:00,6574.242676
2017-01-08 22:15:00,6578.7880862
2017-01-08 22:30:00,6583.3334964
2017-01-08 22:45:00,6587.8789066
2017-01-08 23:00:00,6592.4243166
2017-01-08 23:30:00,6593.9394532
2017-01-08 23:45:00,6595.4545898
2017-01-09 00:00:00,6596.9697264
2017-01-09 00:15:00,6598.484863
2017-01-09 00:30:00,6598.484863
2017-01-09 00:45:00,6598.484863
2017-01-09 01:00:00,6598.484863
2017-01-09 01:15:00,6599.9999022
2017-01-09 01:30:00,6601.5149414
2017-01-09 01:45:00,6604.5452148
2017-01-09 02:00:00,6607.5754882
2017-01-09 02:15:00,6610.6057616
2017-01-09 02:45:00,6612.1209958
2017-01-09 03:00:00,6615.1513668
2017-01-09 03:15:00,6616.6665036
2017-01-09 03:30:00,6618.1816404
2017-01-09 03:45:00,6621.2120116
2017-01-09 04:00:00,6624.2423828
2017-01-09 04:15:00,6625.7576172
2017-01-09 04:30:00,6627.2728516
2017-01-09 04:45:00,6628.788086
2017-01-09 05:00:00,6628.788086
2017-01-09 05:15:00,6628.788086
2017-01-09 05:30:00,6628.788086
2017-01-09 05:45:00,6628.788086
