date;T1A1;T1A2;T1A3;T1A4
2021-06-16 13:26:00;3166.666992;3871.211914;2287.878906;17477.27148
2021-06-16 13:58:10;3143.939941;3840.908936;2265.1521;17462.12109
2021-06-16 14:14:14;3128.788086;3840.908936;2257.575928;17454.54492
2021-06-16 14:30:17;3113.636963;3833.333984;2242.424072;17454.54492
2021-06-16 14:46:21;3098.485107;3818.181885;2219.697021;17446.96875
2021-06-16 15:02:26;3090.908936;3810.605957;2204.545898;17439.39453
2021-06-16 15:18:31;3068.181885;3795.455078;2189.394043;17431.81836
2021-06-16 15:34:34;3045.455078;3772.727051;2166.666992;17431.81836
2021-06-16 15:50:37;3030.302979;3757.575928;2128.788086;17424.24219
2021-06-16 16:38:49;2992.424072;3727.272949;2030.302979;17409.08984
2021-06-16 17:10:59;90.908997;4613.63623;954.546021;17409.08984
2021-06-16 17:27:02;90.908997;4568.182129;924.242004;17416.66602
2021-06-16 17:43:04;90.908997;4537.878906;893.939026;17409.08984
2021-06-16 17:59:09;90.908997;4522.728027;878.788025;17393.93945
2021-06-16 18:15:13;98.485001;4522.728027;878.788025;17386.36328
2021-06-16 18:47:20;90.908997;4537.878906;878.788025;17386.36328
2021-06-16 19:19:29;90.908997;4590.90918;878.788025;17424.24219
2021-06-16 19:35:33;90.908997;4643.939941;893.939026;17431.81836
2021-06-16 19:51:38;90.908997;4674.243164;916.666992;17416.66602
2021-06-16 20:07:43;90.908997;4696.970215;939.393982;17424.24219
2021-06-16 20:23:48;90.908997;4712.121094;969.697021;17431.81836
2021-06-16 20:55:58;90.908997;4727.272949;1007.575989;17439.39453
2021-06-16 21:12:03;90.908997;4742.424805;1030.302979;17446.96875
2021-06-16 21:28:09;90.908997;4742.424805;1045.454956;17446.96875
2021-06-16 21:44:15;90.908997;4742.424805;1053.030029;17454.54492
2021-06-16 22:00:19;90.908997;4742.424805;1060.605957;17454.54492
2021-06-16 22:32:35;90.908997;4757.576172;1060.605957;17469.69727
2021-06-16 22:48:41;90.908997;4757.576172;1068.182007;17469.69727
2021-06-16 23:04:47;90.908997;4757.576172;1068.182007;17469.69727
2021-06-16 23:20:54;90.908997;4757.576172;1068.182007;17477.27148
2021-06-16 23:37:01;90.908997;4757.576172;1068.182007;17477.27148
2021-06-16 23:53:06;90.908997;4757.576172;1068.182007;17477.27148
2021-06-17 00:09:14;90.908997;4765.151855;1075.758057;17477.27148
2021-06-17 00:25:20;90.908997;4757.576172;1068.182007;17484.84766
2021-06-17 00:57:34;90.908997;4757.576172;1068.182007;17492.42383
2021-06-17 01:45:56;90.908997;4757.576172;1075.758057;17507.57617
2021-06-17 02:02:02;83.333;4757.576172;1075.758057;17515.15039
2021-06-17 02:18:09;90.908997;4757.576172;1083.333008;17515.15039
2021-06-17 02:34:16;90.908997;4757.576172;1075.758057;17515.15039
2021-06-17 02:50:23;83.333;4757.576172;1075.758057;17515.15039
2021-06-17 03:38:44;90.908997;4757.576172;1075.758057;17530.30273
2021-06-17 03:54:53;90.908997;4757.576172;1075.758057;17530.30273
2021-06-17 04:11:01;83.333;4757.576172;1075.758057;17530.30273
2021-06-17 04:27:07;83.333;4750;1075.758057;17530.30273
2021-06-17 04:43:15;83.333;4757.576172;1075.758057;17530.30273
2021-06-17 05:15:29;90.908997;4757.576172;1075.758057;17545.45508
2021-06-17 05:31:37;83.333;4757.576172;1075.758057;17545.45508
2021-06-17 05:47:43;83.333;4757.576172;1075.758057;17553.0293
2021-06-17 06:03:51;83.333;4765.151855;1075.758057;17545.45508
2021-06-17 06:19:57;83.333;4757.576172;1075.758057;17553.0293
2021-06-17 06:36:04;90.908997;4757.576172;1083.333008;17553.0293
2021-06-17 06:52:10;90.908997;4765.151855;1075.758057;17568.18164
2021-06-17 07:08:18;90.908997;4757.576172;1075.758057;17568.18164
2021-06-17 07:24:23;90.908997;4757.576172;1083.333008;17575.75781
2021-06-17 07:40:29;90.908997;4765.151855;1083.333008;17590.9082
2021-06-17 07:56:35;90.908997;4742.424805;1075.758057;17621.21094
2021-06-17 08:12:40;90.908997;4712.121094;1075.758057;17628.78711
2021-06-17 08:28:45;90.908997;4689.394043;1075.758057;17613.63672
2021-06-17 09:00:55;2893.939941;3424.24292;689.393982;17575.75781
2021-06-17 09:17:00;2871.211914;3424.24292;689.393982;17568.18164
2021-06-17 09:33:04;2856.061035;3416.666992;689.393982;17545.45508
2021-06-17 09:49:08;2833.333984;3416.666992;689.393982;17530.30273
2021-06-17 10:21:18;2825.758057;3416.666992;689.393982;17507.57617
2021-06-17 10:37:23;2810.605957;3416.666992;689.393982;17500
2021-06-17 10:53:27;2795.455078;3416.666992;689.393982;17484.84766
2021-06-17 11:09:32;2765.150879;3401.516113;689.393982;17484.84766
2021-06-17 11:25:37;2757.575928;3393.939941;689.393982;17477.27148
2021-06-17 11:41:42;2742.424072;3371.211914;681.817993;17462.12109
2021-06-17 11:49:02;2734.849121;3363.636963;598.484985;17431.81836
2021-06-17 12:05:09;2712.121094;3356.061035;606.060974;17462.12109
2021-06-17 12:53:22;2628.788086;3280.302979;606.060974;17454.54492
2021-06-17 13:09:25;2598.485107;3257.575928;545.455017;17446.96875
2021-06-17 13:25:32;2575.758057;3227.272949;507.575989;17439.39453
2021-06-17 13:41:34;2545.455078;3196.969971;484.847992;17431.81836
2021-06-17 13:57:39;2507.575928;3174.24292;462.121002;17424.24219
2021-06-17 14:13:42;2484.849121;3174.24292;446.970001;17431.81836
2021-06-17 14:29:47;2469.697021;3159.091064;431.817993;17416.66602
2021-06-17 14:45:51;2439.394043;3143.939941;401.515015;17416.66602
2021-06-17 15:01:55;2416.666992;3121.211914;386.364014;17409.08984
2021-06-17 15:17:59;2416.666992;3128.788086;371.212006;17409.08984
2021-06-17 15:34:05;2378.788086;3106.061035;348.484985;17409.08984
2021-06-17 15:50:08;2363.635986;3083.333008;310.605988;17401.51563
2021-06-17 16:06:11;2356.061035;3083.333008;272.72699;17393.93945
2021-06-17 16:22:16;2348.485107;3075.758057;242.423996;17386.36328
2021-06-17 16:38:22;2340.908936;3075.758057;242.423996;17386.36328
2021-06-17 16:54:26;2340.908936;3075.758057;242.423996;17386.36328
2021-06-17 17:10:29;2333.333008;3075.758057;250;17393.93945
2021-06-17 17:26:33;2333.333008;3075.758057;242.423996;17393.93945
2021-06-17 17:42:37;2333.333008;3075.758057;234.848999;17393.93945
2021-06-17 17:58:41;2333.333008;3075.758057;242.423996;17386.36328
2021-06-17 18:14:44;2356.061035;3075.758057;234.848999;17378.78711
2021-06-17 18:30:47;2356.061035;3075.758057;242.423996;17363.63672
2021-06-17 18:46:52;2378.788086;3075.758057;250;17371.21289
2021-06-17 19:19:00;2424.24292;3075.758057;280.303009;17386.36328
2021-06-17 19:35:04;2477.272949;3090.908936;318.182007;17401.51563
2021-06-17 20:23:17;2643.939941;3196.969971;469.696991;17409.08984
2021-06-17 20:55:31;2704.545898;3227.272949;530.302979;17409.08984
