"datetime","value"
2017-01-02 04:15:00,10609.0919918
2017-01-02 04:30:00,10609.0919918
2017-01-02 04:45:00,10610.6072262
2017-01-02 05:00:00,10613.637695
2017-01-02 05:15:00,10616.6681638
2017-01-02 05:30:00,10618.1833982
2017-01-02 05:45:00,10618.1833982
2017-01-02 06:00:00,10616.6681638
2017-01-02 06:15:00,10613.637695
2017-01-02 06:30:00,10607.5769528
2017-01-02 06:45:00,10604.5466794
2017-01-02 07:15:00,10600.0011716
2017-01-02 07:30:00,10595.4556638
2017-01-02 07:45:00,10590.910156
2017-01-02 08:00:00,10589.3949216
2017-01-02 08:15:00,10583.3343748
2017-01-02 08:30:00,10578.7890624
2017-01-02 08:45:00,10571.2130858
2017-01-02 09:00:00,10562.1222656
2017-01-02 09:15:00,10551.516211
2017-01-02 09:30:00,10542.425
2017-01-02 09:45:00,10531.81875
2017-01-02 10:00:00,10521.2126954
2017-01-02 10:15:00,10513.6367188
2017-01-02 10:30:00,10504.5458984
2017-01-02 10:45:00,10495.4548828
2017-01-02 11:00:00,10486.3636718
2017-01-02 11:15:00,10477.2728514
2017-01-02 11:30:00,10466.6667968
2017-01-02 11:45:00,10457.575586
2017-01-02 12:00:00,10443.9394532
2017-01-02 12:15:00,10430.3033204
2017-01-02 12:30:00,10419.6972658
2017-01-02 12:45:00,10407.576172
2017-01-02 13:00:00,10395.4550782
2017-01-02 13:15:00,10389.394336
2017-01-02 13:30:00,10383.3335938
2017-01-02 13:45:00,10377.2728516
2017-01-02 14:00:00,10374.2423828
2017-01-02 14:15:00,10371.211914
2017-01-02 14:30:00,10368.1814452
2017-01-02 14:45:00,10366.6662108
2017-01-02 15:00:00,10366.6662108
2017-01-02 15:15:00,10366.6662108
2017-01-02 15:30:00,10371.211914
2017-01-02 15:45:00,10378.7878906
2017-01-02 16:00:00,10393.9394532
2017-01-02 16:15:00,10409.0910158
2017-01-02 16:30:00,10428.7878908
2017-01-02 16:45:00,10448.484961
2017-01-02 17:00:00,10468.181836
2017-01-02 17:15:00,10483.3335938
2017-01-02 17:30:00,10501.515625
2017-01-02 17:45:00,10519.6976562
2017-01-02 18:00:00,10536.3644532
2017-01-02 18:15:00,10551.5160158
2017-01-02 18:30:00,10565.1523438
2017-01-02 18:45:00,10575.7583984
2017-01-02 19:00:00,10581.8191406
2017-01-02 19:15:00,10584.8492186
2017-01-02 19:30:00,10587.8796872
2017-01-02 19:45:00,10589.3949216
2017-01-02 20:00:00,10589.3949216
2017-01-02 20:15:00,10590.910156
2017-01-02 20:30:00,10595.4556638
2017-01-02 20:45:00,10596.9708982
2017-01-02 21:00:00,10598.4861326
2017-01-02 21:15:00,10601.516406
2017-01-02 21:30:00,10601.516406
2017-01-02 21:45:00,10601.516406
2017-01-02 22:00:00,10604.5466794
2017-01-02 22:30:00,10607.5769528
2017-01-02 22:45:00,10607.5769528
2017-01-02 23:00:00,10609.0919918
2017-01-02 23:15:00,10610.6072262
2017-01-02 23:30:00,10610.6072262
2017-01-02 23:45:00,10612.1224606
2017-01-03 00:00:00,10616.6677732
2017-01-03 00:15:00,10619.698242
2017-01-03 00:30:00,10622.7283202
2017-01-03 00:45:00,10625.7583984
2017-01-03 01:00:00,10627.2732422
2017-01-03 01:15:00,10627.2732422
2017-01-03 01:30:00,10628.788086
2017-01-03 01:45:00,10628.788086
2017-01-03 02:00:00,10628.788086
2017-01-03 02:15:00,10628.788086
2017-01-03 02:30:00,10628.788086
2017-01-03 02:45:00,10628.788086
2017-01-03 03:00:00,10628.788086
2017-01-03 03:15:00,10630.3033204
2017-01-03 03:45:00,10630.3033204
2017-01-03 04:00:00,10631.8185548
2017-01-03 04:15:00,10631.8185548
2017-01-03 04:30:00,10634.8490236
2017-01-03 04:45:00,10636.364258
2017-01-03 05:00:00,10639.3947268
2017-01-03 05:15:00,10642.4250002
2017-01-03 05:30:00,10645.455469
2017-01-03 05:45:00,10645.455469
2017-01-03 06:00:00,10646.970508
2017-01-03 06:15:00,10646.970508
2017-01-03 06:30:00,10643.9402346
2017-01-03 06:45:00,10640.9097658
2017-01-03 07:00:00,10637.879297
2017-01-03 07:15:00,10633.3337892
2017-01-03 07:30:00,10627.2732422
2017-01-03 07:45:00,10622.7279296
2017-01-03 08:00:00,10618.182617
2017-01-03 08:15:00,10612.1222654
2017-01-03 08:30:00,10604.5466794
2017-01-03 08:45:00,10600.0011716
2017-01-03 09:00:00,10593.9404294
2017-01-03 09:15:00,10586.3648436
2017-01-03 09:30:00,10580.3042968
2017-01-03 09:45:00,10571.213086
2017-01-03 10:00:00,10553.0310548
2017-01-03 10:15:00,10537.8794924
2017-01-03 10:45:00,10524.2427736
2017-01-03 11:00:00,10509.0908204
2017-01-03 11:15:00,10493.9392578
2017-01-03 11:30:00,10487.8785156
2017-01-03 12:00:00,10478.7876952
2017-01-03 12:15:00,10469.6968748
2017-01-03 12:30:00,10463.6365232
2017-01-03 12:45:00,10459.0912108
2017-01-03 13:00:00,10451.5156248
2017-01-03 13:15:00,10440.9095702
2017-01-03 13:30:00,10433.3335938
2017-01-03 13:45:00,10425.7576174
2017-01-03 14:00:00,10418.1820314
2017-01-03 14:15:00,10416.6667972
2017-01-03 14:30:00,10424.2423832
2017-01-03 14:45:00,10430.3031254
2017-01-03 15:00:00,10434.8486332
2017-01-03 15:15:00,10443.9394534
2017-01-03 15:30:00,10453.0302736
2017-01-03 15:45:00,10457.575586
2017-01-03 16:00:00,10468.1816406
2017-01-03 16:15:00,10480.3029296
2017-01-03 16:30:00,10493.9392578
2017-01-03 16:45:00,10509.0908204
2017-01-03 17:00:00,10530.3031252
2017-01-03 17:15:00,10548.4851564
2017-01-03 17:30:00,10568.1822266
2017-01-03 17:45:00,10589.394336
2017-01-03 18:00:00,10606.0611328
2017-01-03 18:15:00,10616.6671874
2017-01-03 18:30:00,10625.7580078
2017-01-03 18:45:00,10633.3337892
2017-01-03 19:00:00,10636.364258
2017-01-03 19:15:00,10639.3947268
2017-01-03 19:30:00,10645.455469
2017-01-03 19:45:00,10648.4857424
2017-01-03 20:00:00,10651.5160158
2017-01-03 20:15:00,10654.5462892
2017-01-03 20:30:00,10657.5765626
2017-01-03 20:45:00,10657.5765626
2017-01-03 21:00:00,10660.6070314
2017-01-03 21:15:00,10662.1222658
2017-01-03 21:30:00,10663.6375002
2017-01-03 21:45:00,10665.1527346
2017-01-03 22:00:00,10666.667969
2017-01-03 22:15:00,10666.667969
2017-01-03 22:30:00,10666.667969
2017-01-03 23:00:00,10668.1828128
2017-01-03 23:15:00,10668.1828128
2017-01-03 23:30:00,10669.6976566
2017-01-03 23:45:00,10672.7277346
2017-01-04 00:00:00,10675.7578126
2017-01-04 00:15:00,10677.2730468
2017-01-04 00:30:00,10680.3031248
2017-01-04 00:45:00,10683.333984
2017-01-04 01:00:00,10684.849609
2017-01-04 01:15:00,10686.365234
2017-01-04 01:30:00,10687.880859
2017-01-04 02:00:00,10690.9111326
2017-01-04 02:15:00,10690.9111326
2017-01-04 02:30:00,10690.9111326
2017-01-04 02:45:00,10692.4257812
2017-01-04 03:00:00,10693.9404298
2017-01-04 03:15:00,10695.455664
2017-01-04 03:30:00,10698.4855468
2017-01-04 03:45:00,10703.030664
2017-01-04 04:00:00,10706.0611326
2017-01-04 04:15:00,10709.0916012
2017-01-04 04:30:00,10712.12207
2017-01-04 04:45:00,10715.1525388
2017-01-04 05:00:00,10716.6677732
2017-01-04 05:15:00,10718.1830076
2017-01-04 05:30:00,10719.698242
2017-01-04 05:45:00,10719.698242
2017-01-04 06:00:00,10718.1830076
2017-01-04 06:15:00,10715.1525388
2017-01-04 06:30:00,10712.12207
2017-01-04 06:45:00,10709.0916012
2017-01-04 07:00:00,10704.5458982
2017-01-04 07:15:00,10701.5154296
2017-01-04 07:30:00,10698.4855468
2017-01-04 07:45:00,10695.455664
2017-01-04 08:00:00,10692.4257812
2017-01-04 08:15:00,10690.9111326
2017-01-04 08:30:00,10686.3656248
2017-01-04 08:45:00,10683.3347656
2017-01-04 09:00:00,10680.3039064
2017-01-04 09:15:00,10675.7582034
2017-01-04 09:30:00,10668.1820316
2017-01-04 09:45:00,10662.12168
2017-01-04 10:00:00,10653.0308596
2017-01-04 10:15:00,10643.9400392
2017-01-04 10:30:00,10634.8492188
2017-01-04 10:45:00,10628.7888672
2017-01-04 11:00:00,10619.6980468
2017-01-04 11:15:00,10612.1224608
2017-01-04 11:30:00,10604.5468748
2017-01-04 11:45:00,10593.9408202
2017-01-04 12:00:00,10581.8193358
2017-01-04 12:15:00,10571.2128906
2017-01-04 12:30:00,10559.0916016
2017-01-04 12:45:00,10545.4550782
2017-01-04 13:00:00,10534.8488282
2017-01-04 13:15:00,10524.2427736
2017-01-04 13:30:00,10516.6671876
2017-01-04 13:45:00,10510.6064454
2017-01-04 14:00:00,10507.576172
2017-01-04 14:15:00,10506.0609376
2017-01-04 14:30:00,10506.0609376
2017-01-04 14:45:00,10506.0609376
2017-01-04 15:00:00,10510.6064454
2017-01-04 15:15:00,10515.1519532
2017-01-04 15:30:00,10524.2427734
2017-01-04 16:00:00,10536.3642578
2017-01-04 16:15:00,10550.000586
2017-01-04 16:30:00,10565.1523438
2017-01-04 16:45:00,10580.3039062
2017-01-04 17:00:00,10593.940625
2017-01-04 17:15:00,10607.5767578
2017-01-04 17:30:00,10621.2132812
2017-01-04 17:45:00,10633.334375
2017-01-04 18:00:00,10645.4556642
2017-01-04 18:15:00,10659.0921876
2017-01-04 18:30:00,10671.2132814
2017-01-04 18:45:00,10681.8191408
2017-01-04 19:00:00,10689.3947268
2017-01-04 19:15:00,10698.485547
2017-01-04 19:30:00,10704.5458986
2017-01-04 19:45:00,10709.0916016
2017-01-04 20:00:00,10713.6373046
2017-01-04 20:15:00,10718.1830076
2017-01-04 20:30:00,10721.2130858
2017-01-04 20:45:00,10722.7279296
2017-01-04 21:00:00,10724.2427734
2017-01-04 21:15:00,10725.7576172
2017-01-04 21:30:00,10730.303125
2017-01-04 21:45:00,10733.333789
2017-01-04 22:00:00,10737.8792968
2017-01-04 22:15:00,10742.4248046
2017-01-04 22:30:00,10748.4855468
2017-01-04 22:45:00,10751.515625
2017-01-04 23:00:00,10756.0609376
2017-01-04 23:15:00,10757.576172
2017-01-04 23:30:00,10759.0914064
2017-01-04 23:45:00,10760.6066408
2017-01-05 00:00:00,10762.1218752
2017-01-05 00:15:00,10763.6369142
2017-01-05 00:30:00,10766.6671876
2017-01-05 00:45:00,10769.697461
2017-01-05 01:00:00,10771.2125
2017-01-05 01:15:00,10772.727539
2017-01-05 01:30:00,10774.2427734
2017-01-05 01:45:00,10774.2427734
2017-01-05 02:00:00,10775.7580078
2017-01-05 02:15:00,10777.2732422
2017-01-05 02:30:00,10778.7884766
2017-01-05 02:45:00,10778.7884766
2017-01-05 03:00:00,10780.303711
2017-01-05 03:15:00,10780.303711
2017-01-05 03:30:00,10780.303711
2017-01-05 03:45:00,10781.8189454
2017-01-05 04:00:00,10781.8189454
2017-01-05 04:15:00,10784.8494142
2017-01-05 04:30:00,10784.8494142
2017-01-05 04:45:00,10787.879883
2017-01-05 05:15:00,10789.3951174
2017-01-05 05:30:00,10790.9103518
2017-01-05 05:45:00,10789.3951174
2017-01-05 06:00:00,10790.9103518
2017-01-05 06:15:00,10789.3951174
2017-01-05 06:30:00,10787.879883
2017-01-05 06:45:00,10787.879883
2017-01-05 07:00:00,10786.3646486
2017-01-05 07:15:00,10784.8494142
2017-01-05 07:30:00,10783.3341798
2017-01-05 07:45:00,10781.8189454
2017-01-05 08:00:00,10777.2734376
2017-01-05 08:15:00,10774.2431642
2017-01-05 08:30:00,10768.182422
2017-01-05 08:45:00,10757.576172
2017-01-05 09:00:00,10745.4550782
2017-01-05 09:15:00,10736.3642578
2017-01-05 09:30:00,10727.2734374
2017-01-05 09:45:00,10719.6978514
2017-01-05 10:00:00,10713.6373046
2017-01-05 10:15:00,10706.061328
2017-01-05 10:30:00,10693.940039
2017-01-05 10:45:00,10683.3339844
2017-01-05 11:00:00,10671.2126954
2017-01-05 11:15:00,10659.0916016
2017-01-05 11:30:00,10648.485547
2017-01-05 11:45:00,10637.8794922
2017-01-05 12:00:00,10625.758203
2017-01-05 12:30:00,10613.6371092
2017-01-05 12:45:00,10604.5462888
2017-01-05 13:00:00,10593.9402342
2017-01-05 13:15:00,10589.3947264
2017-01-05 13:30:00,10583.3339844
2017-01-05 13:45:00,10583.3339844
2017-01-05 14:00:00,10583.3339844
2017-01-05 14:15:00,10584.8492186
2017-01-05 14:30:00,10586.364453
2017-01-05 14:45:00,10589.3949216
2017-01-05 15:00:00,10593.9404294
2017-01-05 15:15:00,10595.4556638
2017-01-05 15:30:00,10603.0316404
2017-01-05 15:45:00,10609.0923826
2017-01-05 16:00:00,10616.6679686
2017-01-05 16:15:00,10622.7285156
2017-01-05 16:30:00,10637.8796876
2017-01-05 16:45:00,10654.5460938
2017-01-05 17:15:00,10672.7277344
2017-01-05 17:30:00,10692.4246094
2017-01-05 17:45:00,10710.6064452
2017-01-05 18:00:00,10725.7580076
2017-01-05 18:15:00,10737.8792968
2017-01-05 18:30:00,10750.0003906
2017-01-05 18:45:00,10759.0914062
2017-01-05 19:00:00,10766.6669922
2017-01-05 19:15:00,10772.7277344
2017-01-05 19:30:00,10775.7580078
2017-01-05 20:00:00,10778.7884766
2017-01-05 20:15:00,10783.3341798
2017-01-05 20:30:00,10789.3947266
2017-01-05 20:45:00,10793.940039
2017-01-05 21:00:00,10798.4853514
2017-01-05 21:15:00,10801.5154294
2017-01-05 21:30:00,10804.5455074
2017-01-05 21:45:00,10806.0607418
2017-01-05 22:00:00,10807.5759762
2017-01-05 22:15:00,10809.0912106
2017-01-05 22:30:00,10813.6367186
2017-01-05 22:45:00,10816.6669922
2017-01-05 23:00:00,10819.6972658
2017-01-05 23:15:00,10821.212305
2017-01-05 23:30:00,10824.2425786
2017-01-05 23:45:00,10825.7578128
2017-01-06 00:00:00,10827.273047
2017-01-06 00:15:00,10830.3035156
2017-01-06 00:30:00,10834.8492186
2017-01-06 00:45:00,10837.8796872
2017-01-06 01:00:00,10840.910156
2017-01-06 01:15:00,10843.9406248
2017-01-06 01:30:00,10845.4558592
2017-01-06 01:45:00,10848.4861326
2017-01-06 02:00:00,10851.516406
2017-01-06 02:15:00,10851.516406
2017-01-06 02:30:00,10853.031445
2017-01-06 02:45:00,10854.546484
2017-01-06 03:00:00,10856.0617184
2017-01-06 03:15:00,10857.5769528
2017-01-06 03:30:00,10860.6072262
2017-01-06 03:45:00,10860.6072262
2017-01-06 04:00:00,10862.1224606
2017-01-06 04:15:00,10862.1224606
2017-01-06 04:30:00,10862.1224606
2017-01-06 04:45:00,10862.1224606
2017-01-06 05:00:00,10863.637695
2017-01-06 05:15:00,10865.1525388
2017-01-06 05:30:00,10866.6673826
2017-01-06 05:45:00,10869.6974608
2017-01-06 06:00:00,10871.2123046
2017-01-06 06:15:00,10872.7271484
2017-01-06 06:30:00,10872.7271484
2017-01-06 06:45:00,10871.2123046
2017-01-06 07:00:00,10866.666992
2017-01-06 07:15:00,10863.6369138
2017-01-06 07:30:00,10859.0917966
2017-01-06 07:45:00,10854.5466794
2017-01-06 08:00:00,10850.0011716
2017-01-06 08:30:00,10843.9404296
2017-01-06 08:45:00,10833.3341796
2017-01-06 09:00:00,10822.728125
2017-01-06 09:15:00,10810.606836
2017-01-06 09:30:00,10796.9703126
2017-01-06 09:45:00,10786.3642578
2017-01-06 10:00:00,10778.788672
2017-01-06 10:15:00,10768.1826172
2017-01-06 10:30:00,10757.5765624
2017-01-06 10:45:00,10746.970703
2017-01-06 11:00:00,10733.3343748
2017-01-06 11:15:00,10718.1832028
2017-01-06 11:30:00,10704.5464842
2017-01-06 11:45:00,10690.9101562
2017-01-06 12:00:00,10677.2736328
2017-01-06 12:15:00,10663.6373048
2017-01-06 12:30:00,10650.0007814
2017-01-06 12:45:00,10639.3951172
2017-01-06 13:00:00,10628.7890624
2017-01-06 13:15:00,10618.183203
2017-01-06 13:30:00,10610.607617
2017-01-06 13:45:00,10607.5771482
2017-01-06 14:00:00,10603.0316404
2017-01-06 14:15:00,10600.001367
2017-01-06 14:30:00,10600.001367
2017-01-06 14:45:00,10603.0316404
2017-01-06 15:00:00,10604.5468748
2017-01-06 15:15:00,10609.0923826
2017-01-06 15:30:00,10615.1527342
2017-01-06 15:45:00,10622.7283202
2017-01-06 16:00:00,10628.7888672
2017-01-06 16:15:00,10636.3644532
2017-01-06 16:30:00,10645.4552736
2017-01-06 16:45:00,10656.0613282
2017-01-06 17:00:00,10669.6976562
2017-01-06 17:15:00,10686.3640624
2017-01-06 17:30:00,10706.0609374
2017-01-06 17:45:00,10725.7578124
2017-01-06 18:00:00,10745.4548828
2017-01-06 18:15:00,10762.1216798
2017-01-06 18:30:00,10775.7583986
2017-01-06 18:45:00,10786.3644532
2017-01-06 19:00:00,10795.4552734
2017-01-06 19:15:00,10801.5158202
2017-01-06 19:30:00,10809.0914062
2017-01-06 19:45:00,10815.1517578
2017-01-06 20:00:00,10822.7277344
2017-01-06 20:15:00,10830.303711
2017-01-06 20:30:00,10837.8796876
2017-01-06 20:45:00,10842.4253906
2017-01-06 21:00:00,10846.9710936
2017-01-06 21:15:00,10848.486328
2017-01-06 21:30:00,10851.5166014
2017-01-06 21:45:00,10854.5468748
2017-01-06 22:00:00,10857.5771482
2017-01-06 22:15:00,10860.6074216
2017-01-06 22:30:00,10863.637695
2017-01-06 22:45:00,10865.1525388
2017-01-06 23:15:00,10866.6673826
2017-01-06 23:30:00,10869.6974608
2017-01-06 23:45:00,10872.727539
2017-01-07 00:00:00,10875.7576172
2017-01-07 00:15:00,10877.2728516
2017-01-07 00:30:00,10880.3033204
2017-01-07 00:45:00,10881.8185548
2017-01-07 01:00:00,10884.8490236
2017-01-07 01:15:00,10889.3945314
2017-01-07 01:30:00,10893.9400392
2017-01-07 01:45:00,10898.485547
2017-01-07 02:00:00,10901.5158204
2017-01-07 02:15:00,10903.0308594
2017-01-07 02:30:00,10904.5460938
2017-01-07 02:45:00,10906.0613282
2017-01-07 03:00:00,10906.0613282
2017-01-07 03:15:00,10907.5765626
2017-01-07 03:30:00,10910.6070314
2017-01-07 06:15:00,10910.6070314
2017-01-07 06:30:00,10910.6070314
2017-01-07 06:45:00,10909.091797
2017-01-07 07:00:00,10904.5462892
2017-01-07 07:15:00,10896.9703126
2017-01-07 07:30:00,10890.9095704
2017-01-07 07:45:00,10881.81875
2017-01-07 08:00:00,10874.243164
2017-01-07 08:15:00,10866.667578
2017-01-07 08:30:00,10857.5767576
2017-01-07 08:45:00,10846.970703
2017-01-07 09:00:00,10836.364453
2017-01-07 09:15:00,10825.758203
2017-01-07 09:30:00,10816.666992
2017-01-07 09:45:00,10807.5761718
2017-01-07 10:00:00,10798.4853514
2017-01-07 10:15:00,10790.9095702
2017-01-07 10:30:00,10778.7882812
2017-01-07 10:45:00,10765.1521484
2017-01-07 11:30:00,10751.5158202
2017-01-07 11:45:00,10736.3642576
2017-01-07 12:00:00,10719.6980466
2017-01-07 12:30:00,10683.3345702
2017-01-07 12:45:00,10666.6677734
2017-01-07 13:00:00,10648.4861328
2017-01-07 13:15:00,10630.3041016
2017-01-07 13:30:00,10618.1830078
2017-01-07 13:45:00,10606.0617186
2017-01-07 14:00:00,10592.4255858
2017-01-07 14:15:00,10578.7888672
2017-01-07 14:30:00,10568.182422
2017-01-07 14:45:00,10557.5759768
2017-01-07 15:00:00,10556.0607426
2017-01-07 15:15:00,10559.0908206
2017-01-07 15:30:00,10568.1820314
2017-01-07 15:45:00,10580.3035156
2017-01-07 16:00:00,10592.4249998
2017-01-07 16:15:00,10601.5162106
2017-01-07 16:30:00,10610.607031
2017-01-07 16:45:00,10619.6978514
2017-01-07 17:00:00,10627.2736328
2017-01-07 17:15:00,10637.8796876
2017-01-07 17:30:00,10651.516211
2017-01-07 17:45:00,10668.1830078
2017-01-07 18:00:00,10686.3646484
2017-01-07 18:15:00,10707.5765624
2017-01-07 18:30:00,10730.3037108
2017-01-07 18:45:00,10748.4851562
2017-01-07 19:00:00,10766.6667968
2017-01-07 19:15:00,10783.3335936
2017-01-07 19:30:00,10800.0003904
2017-01-07 19:45:00,10815.1521482
2017-01-07 20:00:00,10828.7886716
2017-01-07 20:15:00,10840.910156
2017-01-07 20:30:00,10854.5464842
2017-01-07 20:45:00,10863.6373046
2017-01-07 21:00:00,10871.2128906
2017-01-07 21:15:00,10878.7884766
2017-01-07 21:30:00,10884.8490236
2017-01-07 21:45:00,10886.364258
2017-01-07 22:00:00,10890.9097658
2017-01-07 22:15:00,10895.4552736
2017-01-07 22:30:00,10900.0007814
2017-01-07 22:45:00,10903.0310548
2017-01-07 23:00:00,10907.5765626
2017-01-07 23:15:00,10909.091797
2017-01-07 23:30:00,10910.6070314
2017-01-07 23:45:00,10912.1222658
2017-01-08 00:00:00,10915.152344
2017-01-08 00:15:00,10919.6976564
2017-01-08 00:30:00,10922.7277346
2017-01-08 00:45:00,10924.2425784
2017-01-08 01:00:00,10927.2726564
2017-01-08 01:15:00,10928.7878906
2017-01-08 01:30:00,10928.7878906
2017-01-08 01:45:00,10930.3031248
2017-01-08 02:00:00,10933.3333982
2017-01-08 02:15:00,10934.8484374
2017-01-08 02:30:00,10936.3634766
2017-01-08 02:45:00,10937.8785158
2017-01-08 03:15:00,10939.393555
2017-01-08 03:30:00,10939.393555
2017-01-08 03:45:00,10940.9087894
2017-01-08 04:00:00,10940.9087894
2017-01-08 04:15:00,10940.9087894
2017-01-08 04:30:00,10942.4240238
2017-01-08 04:45:00,10945.4544924
2017-01-08 05:00:00,10948.484961
2017-01-08 05:15:00,10954.5458984
2017-01-08 05:30:00,10959.0916014
2017-01-08 05:45:00,10963.6373044
2017-01-08 06:00:00,10966.6677732
2017-01-08 06:15:00,10966.6677732
2017-01-08 06:30:00,10963.6373044
2017-01-08 06:45:00,10959.0916014
2017-01-08 07:00:00,10953.030664
2017-01-08 07:15:00,10945.4546874
2017-01-08 07:30:00,10937.878711
2017-01-08 07:45:00,10930.3031252
2017-01-08 08:00:00,10925.758008
2017-01-08 08:15:00,10919.6976564
2017-01-08 08:30:00,10912.1220706
2017-01-08 08:45:00,10904.5464846
2017-01-08 09:00:00,10896.970508
2017-01-08 09:15:00,10889.3945314
2017-01-08 09:30:00,10880.303711
2017-01-08 09:45:00,10871.2128906
2017-01-08 10:00:00,10862.1220702
2017-01-08 10:15:00,10850.0007812
2017-01-08 10:30:00,10834.8492186
2017-01-08 10:45:00,10819.6976562
2017-01-08 11:00:00,10806.0611328
2017-01-08 11:15:00,10792.4246094
2017-01-08 11:30:00,10778.7882812
2017-01-08 11:45:00,10762.121875
2017-01-08 12:00:00,10746.9703124
2017-01-08 12:15:00,10728.788867
2017-01-08 12:30:00,10709.0917968
2017-01-08 12:45:00,10690.9101562
2017-01-08 13:00:00,10677.2736328
2017-01-08 13:15:00,10663.6373048
2017-01-08 13:30:00,10651.5156252
2017-01-08 13:45:00,10642.4248048
2017-01-08 14:00:00,10634.8492188
2017-01-08 14:15:00,10628.7888672
2017-01-08 14:30:00,10624.2435546
2017-01-08 14:45:00,10622.7287108
2017-01-08 15:00:00,10621.213867
2017-01-08 15:15:00,10622.7287108
2017-01-08 15:30:00,10624.2435546
2017-01-08 15:45:00,10625.7583984
2017-01-08 16:00:00,10627.2732422
2017-01-08 16:15:00,10631.8185548
2017-01-08 16:30:00,10634.8490236
2017-01-08 16:45:00,10640.9097658
2017-01-08 17:00:00,10651.5158204
2017-01-08 17:15:00,10663.6375
2017-01-08 17:45:00,10677.273828
2017-01-08 18:00:00,10695.4556638
2017-01-08 18:15:00,10713.6373044
2017-01-08 18:30:00,10730.3041014
2017-01-08 18:45:00,10748.4855468
2017-01-08 19:00:00,10765.1523438
2017-01-08 19:15:00,10781.8187502
2017-01-08 19:30:00,10796.9703128
2017-01-08 19:45:00,10812.1218752
2017-01-08 20:00:00,10825.7583986
2017-01-08 20:15:00,10836.3644532
2017-01-08 20:30:00,10843.9404296
2017-01-08 20:45:00,10851.516406
2017-01-08 21:00:00,10854.5466794
2017-01-08 21:15:00,10857.5769528
2017-01-08 21:30:00,10860.6072262
2017-01-08 21:45:00,10862.1224606
2017-01-08 22:00:00,10865.1525388
2017-01-08 22:15:00,10869.6978514
2017-01-08 22:30:00,10874.243164
2017-01-08 22:45:00,10880.303711
2017-01-08 23:00:00,10887.879297
2017-01-08 23:15:00,10892.4248048
2017-01-08 23:30:00,10896.9703126
2017-01-08 23:45:00,10901.5158204
2017-01-09 00:00:00,10904.5460938
2017-01-09 00:15:00,10906.0613282
2017-01-09 00:30:00,10907.5765626
2017-01-09 00:45:00,10909.091797
2017-01-09 01:00:00,10909.091797
