"datetime","value"
2017-01-03 00:00:00,10128.788086
2017-01-03 00:15:00,10131.8185548
2017-01-03 00:30:00,10134.8490236
2017-01-03 00:45:00,10137.8794924
2017-01-03 01:00:00,10140.9099612
2017-01-03 01:15:00,10143.94043
2017-01-03 01:30:00,10143.94043
2017-01-03 01:45:00,10145.455469
2017-01-03 02:00:00,10146.970508
2017-01-03 02:15:00,10148.485547
2017-01-03 02:45:00,10153.0310548
2017-01-03 03:00:00,10157.5765626
2017-01-03 03:15:00,10160.6070314
2017-01-03 03:30:00,10163.6375002
2017-01-03 03:45:00,10169.698047
2017-01-03 04:00:00,10172.728125
2017-01-03 04:15:00,10172.728125
2017-01-03 04:30:00,10175.758203
2017-01-03 04:45:00,10178.788281
2017-01-03 05:15:00,10178.788281
2017-01-03 05:30:00,10178.788281
2017-01-03 05:45:00,10181.818359
2017-01-03 06:00:00,10181.818359
2017-01-03 06:15:00,10181.818359
2017-01-03 06:30:00,10181.818359
2017-01-03 06:45:00,10181.818359
2017-01-03 07:00:00,10181.818359
2017-01-03 07:15:00,10181.818359
2017-01-03 07:30:00,10181.818359
2017-01-03 08:00:00,10181.818359
2017-01-03 08:30:00,10178.788281
2017-01-03 08:45:00,10175.758203
2017-01-03 09:00:00,10172.728125
2017-01-03 09:15:00,10166.6675782
2017-01-03 09:30:00,10159.0919924
2017-01-03 09:45:00,10151.5160158
2017-01-03 10:00:00,10143.9400392
2017-01-03 10:15:00,10134.8488282
2017-01-03 10:45:00,10125.7580078
2017-01-03 11:00:00,10118.1822264
2017-01-03 11:15:00,10109.091406
2017-01-03 11:30:00,10100.0005856
2017-01-03 11:45:00,10092.4249996
2017-01-03 12:00:00,10087.8794918
2017-01-03 12:15:00,10080.3035154
2017-01-03 12:30:00,10077.2730468
2017-01-03 12:45:00,10072.727539
2017-01-03 13:15:00,10069.6970704
2017-01-03 13:30:00,10066.6666018
2017-01-03 13:45:00,10066.6666018
2017-01-03 14:00:00,10065.1515626
2017-01-03 14:15:00,10065.1515626
2017-01-03 14:30:00,10065.1515626
2017-01-03 14:45:00,10065.1515626
2017-01-03 15:00:00,10065.1515626
2017-01-03 15:15:00,10069.6970704
2017-01-03 15:30:00,10071.2121096
2017-01-03 16:00:00,10074.2425782
2017-01-03 16:15:00,10078.7882812
2017-01-03 16:30:00,10086.3642576
2017-01-03 16:45:00,10093.9398436
2017-01-03 17:00:00,10106.0611326
2017-01-03 17:15:00,10115.151953
2017-01-03 17:30:00,10122.727539
2017-01-03 17:45:00,10130.3033204
2017-01-03 18:00:00,10134.8490236
2017-01-03 18:30:00,10139.3945314
2017-01-03 18:45:00,10143.9400392
2017-01-03 19:00:00,10151.5160158
2017-01-03 19:15:00,10156.0615236
2017-01-03 19:30:00,10163.6371094
2017-01-03 19:45:00,10169.6976562
2017-01-03 20:00:00,10175.758203
2017-01-03 20:15:00,10178.788281
2017-01-03 20:30:00,10183.3333982
2017-01-03 21:00:00,10184.8484374
2017-01-03 21:15:00,10186.3634766
2017-01-03 21:45:00,10187.8785158
2017-01-03 22:00:00,10192.4240236
2017-01-03 22:15:00,10195.4544922
2017-01-03 22:30:00,10198.4849608
2017-01-03 22:45:00,10201.5154294
2017-01-03 23:00:00,10204.545898
2017-01-03 23:30:00,10204.545898
2017-01-03 23:45:00,10204.545898
2017-01-04 00:00:00,10204.545898
2017-01-04 00:15:00,10204.545898
2017-01-04 00:30:00,10204.545898
2017-01-04 00:45:00,10201.5154294
2017-01-04 01:00:00,10201.5154294
2017-01-04 01:15:00,10201.5154294
2017-01-04 01:30:00,10201.5154294
2017-01-04 01:45:00,10201.5154294
2017-01-04 02:15:00,10204.545898
2017-01-04 02:30:00,10204.545898
2017-01-04 02:45:00,10204.545898
2017-01-04 03:00:00,10204.545898
2017-01-04 03:15:00,10204.545898
2017-01-04 03:30:00,10204.545898
2017-01-04 03:45:00,10204.545898
2017-01-04 04:00:00,10207.5763668
2017-01-04 04:15:00,10210.6068356
2017-01-04 04:45:00,10213.6373044
2017-01-04 05:00:00,10216.6677732
2017-01-04 05:15:00,10219.698242
2017-01-04 05:30:00,10219.698242
2017-01-04 05:45:00,10219.698242
2017-01-04 06:00:00,10219.698242
2017-01-04 06:15:00,10219.698242
2017-01-04 06:30:00,10219.698242
2017-01-04 06:45:00,10219.698242
2017-01-04 07:00:00,10219.698242
2017-01-04 07:30:00,10219.698242
2017-01-04 08:00:00,10219.698242
2017-01-04 08:15:00,10219.698242
2017-01-04 08:30:00,10219.698242
2017-01-04 08:45:00,10219.698242
2017-01-04 09:00:00,10219.698242
2017-01-04 09:15:00,10219.698242
2017-01-04 09:30:00,10216.6677732
2017-01-04 09:45:00,10213.6373044
2017-01-04 10:15:00,10207.576367
2017-01-04 10:30:00,10204.5458982
2017-01-04 10:45:00,10196.9699216
2017-01-04 11:00:00,10192.4244138
2017-01-04 11:15:00,10184.848828
2017-01-04 11:30:00,10175.758203
2017-01-04 11:45:00,10163.6371094
2017-01-04 12:00:00,10156.0615236
2017-01-04 12:15:00,10148.4859378
2017-01-04 12:30:00,10140.9099612
2017-01-04 13:00:00,10136.364258
2017-01-04 13:15:00,10133.3337892
2017-01-04 13:30:00,10128.788086
2017-01-04 13:45:00,10124.2423828
2017-01-04 14:00:00,10122.7271484
2017-01-04 14:15:00,10122.7271484
2017-01-04 14:30:00,10121.211914
2017-01-04 14:45:00,10121.211914
2017-01-04 15:00:00,10121.211914
2017-01-04 15:15:00,10121.211914
2017-01-04 15:45:00,10122.7271484
2017-01-04 16:00:00,10124.2423828
2017-01-04 16:15:00,10125.7576172
2017-01-04 16:30:00,10127.2728516
2017-01-04 16:45:00,10128.788086
2017-01-04 17:00:00,10131.8185548
2017-01-04 17:15:00,10134.8490236
2017-01-04 17:30:00,10139.3945314
2017-01-04 17:45:00,10146.970508
2017-01-04 18:00:00,10157.5765626
2017-01-04 18:30:00,10165.1521484
2017-01-04 18:45:00,10174.2427734
2017-01-04 19:00:00,10181.8183594
2017-01-04 19:15:00,10189.3939452
2017-01-04 19:30:00,10193.939453
2017-01-04 19:45:00,10198.4849608
2017-01-04 20:00:00,10204.5458982
2017-01-04 20:15:00,10210.6068356
2017-01-04 20:30:00,10213.6373044
2017-01-04 21:00:00,10216.6677732
2017-01-04 21:15:00,10219.698242
2017-01-04 21:30:00,10221.2130858
2017-01-04 21:45:00,10222.7279296
2017-01-04 22:00:00,10224.2427734
2017-01-04 22:15:00,10225.7576172
2017-01-04 22:30:00,10227.272461
2017-01-04 22:45:00,10227.272461
2017-01-04 23:00:00,10227.272461
2017-01-04 23:15:00,10227.272461
2017-01-04 23:45:00,10227.272461
2017-01-05 00:00:00,10227.272461
2017-01-05 00:15:00,10227.272461
2017-01-05 00:30:00,10227.272461
2017-01-05 00:45:00,10230.3027344
2017-01-05 01:00:00,10233.3330078
2017-01-05 01:15:00,10236.3632812
2017-01-05 01:30:00,10239.3935546
2017-01-05 01:45:00,10242.423828
2017-01-05 02:00:00,10242.423828
2017-01-05 02:30:00,10242.423828
2017-01-05 02:45:00,10242.423828
2017-01-05 03:00:00,10242.423828
2017-01-05 03:15:00,10242.423828
2017-01-05 03:30:00,10243.9390624
2017-01-05 03:45:00,10245.4542968
2017-01-05 04:00:00,10246.9695312
2017-01-05 04:15:00,10248.4847656
2017-01-05 04:30:00,10250
2017-01-05 04:45:00,10250
2017-01-05 05:15:00,10250
2017-01-05 05:30:00,10250
2017-01-05 05:45:00,10250
2017-01-05 06:00:00,10250
2017-01-05 06:15:00,10250
2017-01-05 06:30:00,10250
2017-01-05 06:45:00,10250
2017-01-05 07:00:00,10250
2017-01-05 07:15:00,10250
2017-01-05 07:30:00,10250
2017-01-05 08:00:00,10250
2017-01-05 08:15:00,10236.3636718
2017-01-05 08:30:00,10222.7273436
2017-01-05 08:45:00,10206.0609374
2017-01-05 09:00:00,10186.3640624
2017-01-05 09:15:00,10165.1521484
2017-01-05 09:30:00,10154.5460938
2017-01-05 09:45:00,10143.9400392
2017-01-05 10:00:00,10136.3640626
2017-01-05 10:15:00,10130.3033204
2017-01-05 10:30:00,10125.7576172
2017-01-05 11:00:00,10124.2423828
2017-01-05 11:15:00,10116.6667968
2017-01-05 11:30:00,10107.5759764
2017-01-05 11:45:00,10096.9699218
2017-01-05 12:00:00,10089.3943358
2017-01-05 12:30:00,10078.7882812
2017-01-05 12:45:00,10074.2425782
2017-01-05 13:00:00,10071.2121096
2017-01-05 13:15:00,10071.2121096
2017-01-05 13:45:00,10068.181641
2017-01-05 14:00:00,10068.181641
2017-01-05 14:15:00,10068.181641
2017-01-05 14:30:00,10068.181641
2017-01-05 14:45:00,10068.181641
2017-01-05 15:00:00,10068.181641
2017-01-05 15:30:00,10068.181641
2017-01-05 15:45:00,10068.181641
2017-01-05 16:00:00,10068.181641
2017-01-05 16:15:00,10068.181641
2017-01-05 16:45:00,10068.181641
2017-01-05 17:00:00,10071.2121096
2017-01-05 17:15:00,10074.2425782
2017-01-05 17:30:00,10078.7882812
2017-01-05 17:45:00,10086.3642576
2017-01-05 18:00:00,10093.940234
2017-01-05 18:15:00,10101.51582
2017-01-05 18:30:00,10110.6066404
2017-01-05 18:45:00,10118.1822264
2017-01-05 19:30:00,10122.727539
2017-01-05 19:45:00,10127.2728516
2017-01-05 20:00:00,10128.788086
2017-01-05 20:15:00,10128.788086
2017-01-05 20:30:00,10128.788086
2017-01-05 20:45:00,10131.8185548
2017-01-05 21:00:00,10134.8490236
2017-01-05 21:15:00,10137.8794924
2017-01-05 21:30:00,10140.9099612
2017-01-05 22:00:00,10143.94043
2017-01-05 22:15:00,10143.94043
2017-01-05 22:30:00,10143.94043
2017-01-05 22:45:00,10143.94043
2017-01-05 23:00:00,10143.94043
2017-01-05 23:15:00,10145.455469
2017-01-05 23:30:00,10150.0009768
2017-01-06 00:00:00,10154.5464846
2017-01-06 00:15:00,10159.0919924
2017-01-06 00:45:00,10163.6375002
2017-01-06 01:00:00,10166.667969
2017-01-06 01:15:00,10166.667969
2017-01-06 01:30:00,10169.698047
2017-01-06 01:45:00,10172.728125
2017-01-06 02:00:00,10175.758203
2017-01-06 02:15:00,10178.788281
2017-01-06 02:30:00,10181.818359
2017-01-06 02:45:00,10181.818359
2017-01-06 03:00:00,10181.818359
2017-01-06 03:30:00,10181.818359
2017-01-06 03:45:00,10181.818359
2017-01-06 04:00:00,10181.818359
2017-01-06 04:15:00,10183.3333982
2017-01-06 04:30:00,10184.8484374
2017-01-06 04:45:00,10186.3634766
2017-01-06 05:00:00,10187.8785158
2017-01-06 05:15:00,10189.393555
2017-01-06 05:30:00,10189.393555
2017-01-06 06:00:00,10189.393555
2017-01-06 06:15:00,10189.393555
2017-01-06 06:30:00,10189.393555
2017-01-06 06:45:00,10189.393555
2017-01-06 07:00:00,10189.393555
2017-01-06 07:15:00,10189.393555
2017-01-06 07:30:00,10189.393555
2017-01-06 07:45:00,10189.393555
2017-01-06 08:00:00,10189.393555
2017-01-06 08:15:00,10189.393555
2017-01-06 08:45:00,10189.393555
2017-01-06 09:00:00,10189.393555
2017-01-06 09:15:00,10189.393555
2017-01-06 09:30:00,10187.8785158
2017-01-06 09:45:00,10186.3634766
2017-01-06 10:00:00,10181.8183594
2017-01-06 10:15:00,10174.2427734
2017-01-06 10:30:00,10165.1521484
2017-01-06 10:45:00,10154.5460938
2017-01-06 11:00:00,10143.9400392
2017-01-06 11:30:00,10136.3640626
2017-01-06 11:45:00,10130.3033204
2017-01-06 12:00:00,10125.7576172
2017-01-06 12:15:00,10121.2123046
2017-01-06 12:30:00,10113.6367186
2017-01-06 12:45:00,10106.0611326
2017-01-06 13:00:00,10100.000781
2017-01-06 13:15:00,10093.9404294
2017-01-06 13:30:00,10090.910156
2017-01-06 13:45:00,10090.910156
2017-01-06 14:00:00,10090.910156
2017-01-06 14:30:00,10090.910156
2017-01-06 14:45:00,10090.910156
2017-01-06 15:00:00,10090.910156
2017-01-06 15:15:00,10090.910156
2017-01-06 15:30:00,10093.9404294
2017-01-06 15:45:00,10096.9707028
2017-01-06 16:00:00,10103.0310544
2017-01-06 16:15:00,10109.091406
2017-01-06 16:30:00,10115.1517576
2017-01-06 17:00:00,10118.1818358
2017-01-06 17:15:00,10122.7271484
2017-01-06 17:30:00,10124.2423828
2017-01-06 17:45:00,10128.788086
2017-01-06 18:00:00,10133.3337892
2017-01-06 18:15:00,10139.3945314
2017-01-06 18:30:00,10143.9400392
2017-01-06 18:45:00,10151.5160158
2017-01-06 19:00:00,10156.0615236
2017-01-06 19:15:00,10163.6371094
2017-01-06 19:45:00,10169.6976562
2017-01-06 20:00:00,10177.2732422
2017-01-06 20:15:00,10181.8183594
2017-01-06 20:30:00,10186.3634766
2017-01-06 20:45:00,10187.8785158
2017-01-06 21:00:00,10192.4240236
2017-01-06 21:15:00,10195.4544922
2017-01-06 21:30:00,10198.4849608
2017-01-06 21:45:00,10201.5154294
2017-01-06 22:15:00,10204.545898
2017-01-06 22:30:00,10204.545898
2017-01-06 22:45:00,10204.545898
2017-01-06 23:00:00,10204.545898
2017-01-06 23:15:00,10204.545898
2017-01-06 23:30:00,10204.545898
2017-01-06 23:45:00,10204.545898
2017-01-07 00:00:00,10204.545898
2017-01-07 00:15:00,10204.545898
2017-01-07 00:45:00,10207.5763668
2017-01-07 01:00:00,10210.6068356
2017-01-07 01:15:00,10213.6373044
2017-01-07 01:30:00,10216.6677732
2017-01-07 01:45:00,10219.698242
2017-01-07 02:00:00,10219.698242
2017-01-07 02:15:00,10219.698242
2017-01-07 02:30:00,10219.698242
2017-01-07 02:45:00,10219.698242
2017-01-07 03:00:00,10221.2130858
2017-01-07 03:30:00,10222.7279296
2017-01-07 06:30:00,10224.2427734
2017-01-07 06:45:00,10225.7576172
2017-01-07 07:00:00,10227.272461
2017-01-07 07:15:00,10227.272461
2017-01-07 07:30:00,10227.272461
2017-01-07 07:45:00,10227.272461
2017-01-07 08:00:00,10227.272461
2017-01-07 08:15:00,10227.272461
2017-01-07 08:30:00,10227.272461
2017-01-07 09:00:00,10227.272461
2017-01-07 09:15:00,10225.7576172
2017-01-07 09:30:00,10221.2123046
2017-01-07 09:45:00,10216.666992
2017-01-07 10:00:00,10209.0912108
2017-01-07 10:15:00,10200.0003904
2017-01-07 10:30:00,10192.4244138
2017-01-07 10:45:00,10184.848828
2017-01-07 11:30:00,10174.2427734
2017-01-07 11:45:00,10165.1521484
2017-01-07 12:00:00,10157.5765626
2017-01-07 12:15:00,10146.970508
2017-01-07 12:30:00,10139.3945314
2017-01-07 12:45:00,10134.8490236
2017-01-07 13:00:00,10131.8185548
2017-01-07 13:15:00,10127.2728516
2017-01-07 13:30:00,10125.7576172
2017-01-07 13:45:00,10124.2423828
2017-01-07 14:00:00,10119.6970702
2017-01-07 14:30:00,10115.1517576
2017-01-07 14:45:00,10112.1216794
2017-01-07 15:00:00,10109.0916012
2017-01-07 15:15:00,10109.0916012
2017-01-07 15:30:00,10113.6369138
2017-01-07 15:45:00,10118.1822264
2017-01-07 16:00:00,10125.7580078
2017-01-07 16:15:00,10133.3337892
2017-01-07 16:30:00,10137.8794924
2017-01-07 16:45:00,10142.4250002
2017-01-07 17:15:00,10150.0009768
2017-01-07 17:30:00,10157.5765626
2017-01-07 17:45:00,10165.1521484
2017-01-07 18:00:00,10174.2427734
2017-01-07 18:15:00,10184.848828
2017-01-07 18:30:00,10192.4244138
2017-01-07 18:45:00,10196.9699216
2017-01-07 19:00:00,10204.5458982
2017-01-07 19:15:00,10210.6068356
2017-01-07 19:45:00,10213.6373044
2017-01-07 20:00:00,10218.182617
2017-01-07 20:15:00,10222.7279296
2017-01-07 20:30:00,10224.2427734
2017-01-07 20:45:00,10225.7576172
2017-01-07 21:00:00,10230.3027344
2017-01-07 21:15:00,10233.3330078
2017-01-07 21:30:00,10236.3632812
2017-01-07 21:45:00,10239.3935546
2017-01-07 22:00:00,10243.9390624
2017-01-07 22:45:00,10245.4542968
2017-01-07 23:00:00,10246.9695312
2017-01-07 23:15:00,10248.4847656
2017-01-07 23:30:00,10250
2017-01-07 23:45:00,10250
2017-01-08 00:00:00,10250
2017-01-08 00:15:00,10250
2017-01-08 00:30:00,10250
2017-01-08 00:45:00,10253.0304688
2017-01-08 01:00:00,10253.0304688
2017-01-08 01:30:00,10256.0609376
2017-01-08 01:45:00,10259.0914064
2017-01-08 02:00:00,10262.1218752
2017-01-08 02:15:00,10262.1218752
2017-01-08 02:30:00,10265.152344
2017-01-08 02:45:00,10265.152344
2017-01-08 03:00:00,10265.152344
2017-01-08 03:15:00,10265.152344
2017-01-08 03:30:00,10268.1826174
2017-01-08 03:45:00,10271.2128908
2017-01-08 04:15:00,10274.2431642
2017-01-08 04:30:00,10277.2734376
2017-01-08 04:45:00,10280.303711
2017-01-08 05:00:00,10280.303711
2017-01-08 05:15:00,10280.303711
2017-01-08 05:30:00,10280.303711
2017-01-08 05:45:00,10280.303711
2017-01-08 06:00:00,10280.303711
2017-01-08 06:15:00,10280.303711
2017-01-08 06:45:00,10281.8189454
2017-01-08 07:00:00,10283.3341798
2017-01-08 07:15:00,10284.8494142
2017-01-08 07:30:00,10286.3646486
2017-01-08 07:45:00,10287.879883
2017-01-08 08:00:00,10287.879883
2017-01-08 08:15:00,10287.879883
2017-01-08 08:30:00,10287.879883
2017-01-08 08:45:00,10286.3646486
2017-01-08 09:00:00,10281.8191408
2017-01-08 09:30:00,10274.2431642
2017-01-08 09:45:00,10265.1519532
2017-01-08 10:00:00,10256.0607422
2017-01-08 10:15:00,10245.4544922
2017-01-08 10:30:00,10236.3636718
2017-01-08 10:45:00,10227.2728514
2017-01-08 11:00:00,10219.6972654
2017-01-08 11:15:00,10212.1216794
2017-01-08 11:30:00,10204.5458982
2017-01-08 11:45:00,10198.4849608
2017-01-08 12:00:00,10193.939453
2017-01-08 12:30:00,10189.3939452
2017-01-08 12:45:00,10184.8484374
2017-01-08 13:00:00,10180.3033202
2017-01-08 13:15:00,10175.758203
2017-01-08 13:30:00,10172.728125
2017-01-08 13:45:00,10169.698047
2017-01-08 14:00:00,10166.667969
2017-01-08 14:15:00,10169.698047
2017-01-08 14:30:00,10172.728125
2017-01-08 14:45:00,10177.2732422
2017-01-08 15:15:00,10181.8183594
2017-01-08 15:30:00,10189.3939452
2017-01-08 15:45:00,10193.939453
2017-01-08 16:00:00,10198.4849608
2017-01-08 16:15:00,10204.5458982
2017-01-08 16:30:00,10210.6068356
2017-01-08 16:45:00,10215.1521482
2017-01-08 17:00:00,10222.7277342
2017-01-08 17:15:00,10230.3033202
2017-01-08 17:45:00,10236.3636718
2017-01-08 18:00:00,10248.4847656
2017-01-08 18:15:00,10259.0910156
2017-01-08 18:30:00,10268.1822266
2017-01-08 18:45:00,10280.3035156
2017-01-08 19:00:00,10290.9095702
2017-01-08 19:15:00,10295.4548826
2017-01-08 19:30:00,10300.000195
2017-01-08 19:45:00,10303.030273
2017-01-08 20:15:00,10303.030273
2017-01-08 20:30:00,10303.030273
2017-01-08 20:45:00,10303.030273
2017-01-08 21:00:00,10303.030273
2017-01-08 21:15:00,10303.030273
2017-01-08 21:30:00,10304.5455074
2017-01-08 21:45:00,10309.0910154
2017-01-08 22:00:00,10313.6365234
2017-01-08 22:15:00,10321.2125
2017-01-08 22:45:00,10328.7884766
2017-01-08 23:00:00,10334.8492188
2017-01-08 23:15:00,10337.8796874
2017-01-08 23:30:00,10340.910156
2017-01-08 23:45:00,10340.910156
2017-01-09 00:00:00,10340.910156
2017-01-09 00:15:00,10340.910156
2017-01-09 00:30:00,10340.910156
2017-01-09 00:45:00,10340.910156
2017-01-09 01:15:00,10340.910156
2017-01-09 01:30:00,10340.910156
2017-01-09 01:45:00,10340.910156
2017-01-09 02:00:00,10340.910156
2017-01-09 02:15:00,10340.910156
2017-01-09 02:30:00,10340.910156
2017-01-09 02:45:00,10340.910156
2017-01-09 03:00:00,10340.910156
2017-01-09 03:15:00,10340.910156
2017-01-09 03:30:00,10340.910156
2017-01-09 04:00:00,10340.910156
2017-01-09 04:15:00,10340.910156
2017-01-09 04:30:00,10340.910156
2017-01-09 04:45:00,10340.910156
2017-01-09 05:00:00,10340.910156
2017-01-09 05:15:00,10340.910156
2017-01-09 05:30:00,10340.910156
2017-01-09 05:45:00,10340.910156
2017-01-09 06:00:00,10340.910156
2017-01-09 06:15:00,10340.910156
2017-01-09 06:45:00,10340.910156
2017-01-09 07:00:00,10340.910156
2017-01-09 07:15:00,10340.910156
2017-01-09 07:30:00,10340.910156
2017-01-09 07:45:00,10340.910156
2017-01-09 08:15:00,10340.910156
2017-01-09 08:30:00,10340.910156
2017-01-09 08:45:00,10340.910156
2017-01-09 09:00:00,10337.8796874
2017-01-09 09:30:00,10334.8492188
2017-01-09 09:45:00,10327.2732422
2017-01-09 10:00:00,10316.6671876
2017-01-09 10:15:00,10306.061133
2017-01-09 10:30:00,10293.9400392
2017-01-09 10:45:00,10278.7884766
2017-01-09 11:00:00,10266.6671876
2017-01-09 11:15:00,10257.5759766
2017-01-09 11:30:00,10245.4544922
2017-01-09 12:00:00,10237.8785156
2017-01-09 12:15:00,10231.818164
2017-01-09 12:30:00,10224.242578
2017-01-09 12:45:00,10219.6974608
2017-01-09 13:00:00,10218.182617
2017-01-09 13:15:00,10213.6373044
2017-01-09 13:30:00,10210.6068356
2017-01-09 13:45:00,10210.6068356
2017-01-09 14:00:00,10207.5763668
2017-01-09 14:30:00,10204.545898
2017-01-09 14:45:00,10209.0912106
2017-01-09 15:00:00,10216.6667966
2017-01-09 15:15:00,10228.7880858
2017-01-09 15:30:00,10240.909375
2017-01-09 15:45:00,10253.0306642
2017-01-09 16:00:00,10260.6066408
